imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.0030350685119628906, 0.009488463401794434, -0.0023602916715576732, 5.308230188030942e-11, -0.00021330761747581924, -2.488532876062285e-07, 0.0010135925304684146, 3.5603685741030016e-14, 1732915486057839348, 
0.016663849353790283, 0.030929148197174072, 0.012214904323664157, -2.486515029395766e-10, 4.721688887104994e-05, -5.266156006564679e-06, -0.00048491383229086276, 2.4090691935131478e-11, 1732915486107767679, 
0.031042635440826416, 0.012730121612548828, 0.026621577756004787, -3.285685358403772e-10, 0.0003829933830109656, -8.57896116265199e-07, -0.0009007204758780384, 5.494910318111199e-11, 1732915486150809988, 
0.009417057037353516, 0.01778733730316162, 0.013438364381718105, 3.1054329724727178e-09, 0.0006361593750696345, 4.881532983983447e-06, -0.0008605614700622849, 9.737693098273592e-11, 1732915486198882686, 
0.011268317699432373, 0.0032290220260620117, 0.011768457216105501, 1.1936152227864e-09, 0.0004535413393182931, 2.631767204684128e-06, -0.0008417143670751357, 6.773450194257134e-11, 1732915486249749236, 
-0.035640597343444824, 0.02233809232711792, -0.024529241334058007, 1.3881832672437692e-09, 0.00017094234129699532, 8.120769007322409e-06, -0.0008015785469465433, 3.7967167484642367e-11, 1732915486297452912, 
-0.0053958892822265625, -0.013022005558013916, -0.00987299410023646, -3.9393036456654635e-11, -0.00044915753142607214, 8.770427678587957e-08, -0.0007406520058623381, -1.2954055920275295e-11, 1732915486359136479, 
-0.010629773139953613, -0.0119246244430542, -0.01044589771746343, -1.3759221108149934e-09, -0.00033973099957670147, 4.050034034366504e-06, -0.000751587948992191, -1.7865074620870645e-11, 1732915486410751377, 
0.031032323837280273, 0.007187962532043457, 0.02131587196145878, 2.0177988595330108e-10, -0.00020897906232718007, -9.655507288926013e-07, -0.0007784317102092533, -1.3799447563024404e-11, 1732915486550748210, 
-0.010439038276672363, -0.011516749858856201, -0.0029999889653695468, 4.779451890218318e-10, 0.000300841318177456, 1.5886953026176685e-06, -0.0008305194489319717, -4.1064076417364485e-11, 1732915486651757890, 
-0.019231021404266357, -0.00801539421081543, -0.015424417203086689, 1.0879235390113428e-10, -7.217459089109781e-05, -1.507349782768952e-06, -0.0007920957082508499, -2.3481374958640305e-11, 1732915486760513920, 
0.02097630500793457, 0.02748727798461914, 0.012446604006772069, 4.0664332854781444e-10, -0.000216154555298593, -1.8812618960821012e-06, -0.0007780768050867474, -1.4950492712438697e-11, 1732915486857792510, 
-0.0527992844581604, 0.0005102753639221191, -0.03750207242702115, 2.5738353894528138e-11, -4.923865610178928e-05, -5.22726571605045e-07, -0.0007944403521232144, -2.1204099723915497e-11, 1732915486950742335, 
-0.006508588790893555, -0.006769239902496338, -0.013760435790564528, -1.0182083397317594e-10, -0.0007517664450184067, 1.3544211057555632e-07, -0.000724168507842611, -2.574710530910963e-13, 1732915487051765473, 
0.052118897438049316, 0.0002651810646057129, 0.03667801160274543, 3.202100072201267e-11, -0.00020521377191848366, -1.560372894209666e-07, -0.000778840444417479, -1.3200420168745778e-11, 1732915487159582599, 
-0.020166516304016113, 0.011360347270965576, -0.006850545138764659, -1.1000795278665684e-09, 0.0005604801420369576, -1.9627448777552407e-06, -0.0008557123064898323, -3.073770506950504e-11, 1732915487258779713, 
-0.008097171783447266, 0.007868289947509766, -0.007804270847652796, -9.677207304853223e-11, -3.392579817864854e-05, 2.8524626757178693e-06, -0.000796546361824259, -1.9314667733613546e-11, 1732915487349757282, 
0.013346076011657715, -0.012606322765350342, 0.008389413677318283, -8.428700854986545e-11, -9.665091773635251e-05, 8.720766499060699e-07, -0.0007902811625191786, -1.8734429380430113e-11, 1732915487448770197, 
0.002550780773162842, 0.001709580421447754, 0.003916772867266876, -1.648469497253301e-12, 0.00014817706363800067, -1.112499773433588e-08, -0.0008148130637082255, -2.6436482271302132e-11, 1732915487548374176, 
-0.02580702304840088, 0.00610506534576416, -0.01883845390081306, -3.6359968630704615e-12, -5.690693616998074e-06, 6.389373787774757e-07, -0.0007994474281629768, -2.0702778130425223e-11, 1732915487659873120, 
0.021995961666107178, -0.03129255771636963, 0.01242766933546724, -7.443714833244907e-11, -0.0002606695892564011, 2.855613059612828e-07, -0.0007739666950068174, -9.936513411331433e-12, 1732915487749763644, 
0.01229560375213623, 0.004513859748840332, 0.01232221270136282, -1.8651948279773367e-10, 0.00022924547249072189, -8.136234088779335e-07, -0.0008229537062433269, -3.256781668875279e-11, 1732915487848821130, 
0.05191987752914429, -0.015190839767456055, 0.04262674503319154, -1.4303515563323406e-09, 0.0005180482488638994, -2.761039265105439e-06, -0.000851831156659877, -4.607983063126847e-11, 1732915487959335016, 
0.008310079574584961, -0.011680305004119873, 0.016336518023245445, -5.141526618452157e-09, 0.0009771758004757962, -5.261618857066148e-06, -0.0008980811230084086, -6.490789854962605e-11, 1732915488058771390, 
-0.029475092887878418, -0.011585474014282227, -0.018742594734925972, -4.000480927179448e-09, 0.00040498638646452355, -9.878062722312979e-06, -0.0008416905221187077, -7.194697643251526e-11, 1732915488149766263, 
0.03373080492019653, -0.002620697021484375, 0.021431031604609036, 3.4235463369062854e-10, -0.00011105099760990627, -3.082859596572313e-06, -0.0007900264973663204, -1.0702740651821796e-10, 1732915488249862261, 
-0.013084113597869873, -0.00819927453994751, -0.004998466407240068, 2.815866204468756e-12, 0.000321693791762479, 8.753250067529549e-09, -0.0008332422268951684, -4.6391993898088804e-11, 1732915488349353290, 
0.0018828511238098145, -0.013237476348876953, 0.0002699373033320804, 5.4841558859462276e-11, -1.709536127832064e-05, -3.207978934555142e-06, -0.0007970404041557067, -1.0851411715657838e-10, 1732915488459939782, 
-0.005064427852630615, -0.008680641651153564, -0.003813470010988541, 1.2996923970080272e-11, -2.035726919008461e-05, -6.384414259458075e-07, -0.0007966148989334211, -1.0883770984354448e-10, 1732915488549761175, 
0.013159751892089844, 0.010206818580627441, 0.009180907080078097, 4.389504343126269e-12, -1.884649343572109e-05, -2.3290827856637413e-07, -0.0007967636437440915, -1.0903211110790644e-10, 1732915488649861691, 
-0.044399142265319824, -0.014359772205352783, -0.03183728873516986, -5.56995375907186e-12, -2.760810053848209e-05, 2.0175070542459346e-07, -0.0007959649061457629, -1.0953670005694314e-10, 1732915488759931789, 
0.008071541786193848, -0.012396037578582764, -0.001273829087874552, -2.2726979213721455e-10, -0.0005734181349011779, 3.9634217738227256e-07, -0.0007414463676981785, -2.2235311547198588e-10, 1732915488859789499, 
-0.006300985813140869, -0.012531578540802002, -0.005118876903001309, -1.0524014007524627e-09, -0.0001863723334369667, 5.6467683874784835e-06, -0.0007801787519643028, -1.4537698578182522e-10, 1732915488949810595, 
0.011549890041351318, 0.008478879928588867, 0.007643752328569099, -1.632206688012673e-11, -8.92903631625429e-05, 1.827976312562899e-07, -0.0007898781927408907, -1.2628561288755845e-10, 1732915489049787433, 
-0.017049312591552734, -0.0011211037635803223, -0.011261175685580584, 8.751955271000952e-12, 4.827605398388733e-05, 1.8128978134629675e-07, -0.0008036378893490661, -1.0712467998081426e-10, 1732915489149929643, 
0.022886574268341064, -0.008786797523498535, 0.014882872777659664, 2.1783685260965534e-11, -0.00010064504258384672, -2.1644071781099093e-07, -0.0007887269083999387, -1.2789035744817078e-10, 1732915489258834101, 
-0.03902322053909302, 0.01604515314102173, -0.02638707826899593, -1.077629667161197e-10, 8.552022193081851e-05, -1.2600875475193977e-06, -0.0008074021582967801, -1.0166149472866246e-10, 1732915489349783012, 
0.01455146074295044, -0.004010021686553955, 0.0049616475082936914, 2.2768954620101593e-10, -0.0004140651592219246, -5.498882026898143e-07, -0.0007575799213581123, -1.7491405181391187e-10, 1732915489449942652, 
0.010990381240844727, -0.002300262451171875, 0.009576130235780916, 2.7613541790214584e-11, 4.5949123073962246e-05, 6.009590595617309e-07, -0.0008035625889531206, -1.0271617490577605e-10, 1732915489560544061, 
-0.000602424144744873, 0.023178398609161377, 0.0017802372738988702, 1.8142171770199914e-10, 0.0001897254228051229, 9.56233039408467e-07, -0.0008179413106337899, -7.982988189972689e-11, 1732915489659836759, 
-0.033442556858062744, 0.005656838417053223, -0.02518357193902732, -7.363093197648692e-11, -7.040537627616019e-05, 1.0458140538539941e-06, -0.0007919372391078267, -1.1986886945786177e-10, 1732915489749790595, 
-0.008475005626678467, 0.0022609829902648926, -0.01238206522494488, -6.558684942565402e-11, -0.0005318888332810391, 1.2330931826688544e-07, -0.0007457721293086707, -1.871420163234427e-10, 1732915489849801878, 
0.011153817176818848, 0.009092092514038086, 0.005641935887514743, 1.1376707605675554e-09, -0.00030970955545066184, -3.6733473040963103e-06, -0.0007679941801266865, -1.5596888422649705e-10, 1732915489949228071, 
-0.0013007521629333496, 0.0068128108978271484, 0.0003263509006893204, -7.092139424792323e-11, 2.8637777724803832e-05, -2.47649782498649e-06, -0.0008018154623695709, -1.0699643019496348e-10, 1732915490059831562, 
0.009456872940063477, -0.008242011070251465, 0.00731526730621322, -4.1800984781168826e-11, 5.490907367876591e-05, -7.612764517885837e-07, -0.0008044398902444841, -1.0317978212503496e-10, 1732915490149778306, 
0.03400665521621704, -0.002646207809448242, 0.027743362695117145, -8.771572955478659e-11, 0.00030277442430870266, -2.89706535666148e-07, -0.0008292290525958516, -5.691610980305484e-11, 1732915490249883653, 
-0.005697429180145264, -0.0017368793487548828, 0.002131589330324677, -2.6896518961349524e-10, 0.0005716416500533695, -4.705136331272995e-07, -0.0008561223879088577, -2.859936830247545e-12, 1732915490349107002, 
0.015390217304229736, -0.0017128586769104004, 0.012277242643186172, -2.0873347771145073e-10, 0.00024274134985678177, -8.599007867205327e-07, -0.000823173841726968, -7.213847674262447e-11, 1732915490459808800, 
0.03150057792663574, 0.007528126239776611, 0.026985715185144234, 5.136788472750647e-10, 0.0004289982377831433, 1.1973915089477059e-06, -0.0008418040221025621, -3.262349807347808e-11, 1732915490549804891, 
0.02260059118270874, -0.0017690658569335938, 0.02361503662439409, -2.1453472926861658e-10, 0.0007144113684611482, -3.0029579418749635e-07, -0.0008703703430980957, 2.7972913596108642e-11, 1732915490649816223, 
-0.007688403129577637, 0.02630901336669922, -0.0003605921040516838, 8.300326035558008e-09, 0.0005796831692395673, 1.431872870562455e-05, -0.0008569829473237051, 9.501614343544246e-12, 1732915490749704016, 
0.005168497562408447, 0.010862231254577637, 0.0038693785165671672, 1.2204666429603108e-09, 0.0001518886731479699, 8.035270949870847e-06, -0.0008142506365580402, -6.365783648510476e-11, 1732915490859842084, 
-0.015189886093139648, -0.0007287263870239258, -0.01072241067452314, 7.451726467509073e-11, 4.1420780138278e-05, 1.7990309314871504e-06, -0.0008031956731396432, -7.151598930194829e-11, 1732915490949851451, 
-0.020759880542755127, 0.011976778507232666, -0.018401277766587325, -2.287939925801183e-10, -0.00028543766471803586, 8.015550183474493e-07, -0.0007705385732432915, -7.32553363096087e-11, 1732915491049943932, 
