e, e_dot, e_int, stamp, 
3.4912861479292716, -0.00012269554894750456, 0.6982621374078123, 1732915493449840772, 
3.4912748186494476, -0.00016045981502769516, 0.6982589282115117, 1732915493550193990, 
3.4912678454560386, -6.1008244109928e-05, 0.6982552541356505, 1732915493659843861, 
3.4912460678547967, -9.583598216937143e-05, 0.6982525821306855, 1732915493749873597, 
3.4912664315625017, -4.712978456389294e-06, 0.6982520229915558, 1732915493849938039, 
3.4918139132827153, 0.0018928180930618173, 0.6982884275133343, 1732915493950439617, 
3.490924127392151, -0.0011410139011684233, 0.6982669648158245, 1732915494059919490, 
3.4835281849009294, -0.02761909460595291, 0.6977510817050531, 1732915494153829777, 
3.4774442738051965, -0.04493284528984898, 0.6967931057398852, 1732915494244938937, 
3.468829149518097, -0.048996784609441534, 0.6953201072149482, 1732915494364687992, 
3.458440213353518, -0.06334686817226191, 0.6936475757784542, 1732915494459850556, 
3.445763341291374, -0.07688602742240924, 0.6915355136108658, 1732915494549850521, 
3.4371316531302543, -0.07102853407754554, 0.6894223471850098, 1732915494649971031, 
3.427119069546672, -0.06214757248234134, 0.68733427093122, 1732915494759623227, 
3.4148841555492884, -0.0741583252698863, 0.6852756585484143, 1732915494859049630, 
3.4064886737716704, -0.06876798591667121, 0.683232793257842, 1732915494949870174, 
3.3998560027297837, -0.05009384273168216, 0.6814152554700496, 1732915495049948957, 
3.3918671345681686, -0.04873846401167281, 0.6798807874046415, 1732915495149315893, 
3.3873120092025233, -0.04181331175753478, 0.6786023431000316, 1732915495259897808, 
3.384442554790704, -0.024748599258215265, 0.6775747799040931, 1732915495349972828, 
3.3768673383156846, -0.03481556962279549, 0.6765747934872607, 1732915495449931023, 
3.3683637081387143, -0.053596155506632215, 0.6753115734163402, 1732915495550312071, 
3.361761366256534, -0.05035324019716884, 0.6737994941807289, 1732915495659937673, 
3.354067534160321, -0.04765391326131111, 0.6722795072370379, 1732915495749484013, 
3.344167301745011, -0.05864688170507707, 0.6706664134774577, 1732915495849914164, 
3.334196922257802, -0.06623537300839644, 0.6688287838775423, 1732915495959939406, 
3.3238140581652598, -0.067844145265837, 0.6668118854778715, 1732915496059189004, 
3.3095080367482157, -0.08229628503195456, 0.6645012678114185, 1732915496149210431, 
3.2974703429724617, -0.08781238397599367, 0.6620528291923958, 1732915496249968727, 
3.294774012457999, -0.049113414300722504, 0.6601168261452451, 1732915496345421328, 
3.2875124913020395, -0.033192838901407264, 0.6586504564488335, 1732915496459936406, 
3.2749882513949102, -0.06595253687696238, 0.6571516503436632, 1732915496549056905, 
3.2587822713469587, -0.09576739985026912, 0.6547522009362605, 1732915496649877588, 
3.2472998852794897, -0.0922945537180686, 0.6520713605347572, 1732915496745211324, 
3.237124903069967, -0.07219122758997276, 0.6495471373130943, 1732915496859296601, 
3.2266111165068376, -0.06896256257550674, 0.6474023936570863, 1732915496949254423, 
3.213991316307866, -0.07711195587366919, 0.6451818223923115, 1732915497049953529, 
3.2056298890732577, -0.06993742477859961, 0.6430821547925307, 1732915497145132138, 
3.1974692202466772, -0.05507365353729643, 0.64113936170852, 1732915497261926798, 
3.1887182179637747, -0.056372237031609984, 0.6394544884855806, 1732915497349975992, 
3.182124858041028, -0.05114787401883092, 0.6378874864167654, 1732915497449929803, 
3.176268038516789, -0.04150059815661855, 0.6364740743014394, 1732915497546304052, 
3.168777884171532, -0.04448991289832005, 0.63514471871529, 1732915497660012715, 
3.157999003857477, -0.060896782197708, 0.6335363284363865, 1732915497749882856, 
3.1481415468270324, -0.06878779114833182, 0.6316612289904028, 1732915497849971873, 
3.1395573376030157, -0.06147222084820362, 0.6297131925525016, 1732915497946440671, 
3.1369578891114154, -0.037278859052056745, 0.628310451569431, 1732915498060054886, 
3.132482927698559, -0.023581366348189487, 0.6272665436275326, 1732915498149885590, 
3.126491343532261, -0.03488848526384795, 0.6263954773561489, 1732915498249985591, 
3.1173342990238484, -0.0504954289157015, 0.6250872380169779, 1732915498359410404, 
3.1068727351248078, -0.0653953613581774, 0.6233798918453944, 1732915498460904758, 
3.0989200896991593, -0.06138069774896356, 0.621541808256521, 1732915498549881920, 
3.093608816438297, -0.04421306228836889, 0.6199601094174843, 1732915498649023302, 
3.087766648147747, -0.03717813850470838, 0.6186863702856802, 1732915498759919982, 
3.082619807566576, -0.0366300295724035, 0.6175996848101747, 1732915498856112437, 
3.0759537185598753, -0.03937643195957167, 0.6164226782849466, 1732915498949896598, 
3.0681404748898036, -0.04826444225590828, 0.6151142667344169, 1732915499048998167, 
3.0611046260245263, -0.04949697511783017, 0.6136799212982803, 1732915499159647114, 
3.0533072428342725, -0.049444106851770364, 0.6121701562499068, 1732915499257929230, 
3.046798584842792, -0.047686803939114654, 0.6107473635801061, 1732915499349900166, 
3.0420154513238877, -0.037639305034615766, 0.6094747519333967, 1732915499449007078, 
3.037502171257698, -0.030988045283645665, 0.6084210804949585, 1732915499559705030, 
3.0319166426751276, -0.033662695495867055, 0.6074289510171142, 1732915499657978510, 
3.0269026661853617, -0.03533168357445474, 0.6064214320078792, 1732915499749904687, 
3.0230594124196752, -0.029524100851507917, 0.6054585814186776, 1732915499849005978, 
3.0187135371504152, -0.027297096783155023, 0.6045783743836969, 1732915499960848990, 
3.014788150197166, -0.0275708740750306, 0.6037707399844837, 1732915500057985174, 
3.010407704120208, -0.027686110100690147, 0.6029272927645193, 1732915500149914596, 
3.0069039643426523, -0.026280619515045938, 0.6021399879106684, 1732915500250020844, 
3.004678095741867, -0.019098694594470444, 0.6014659842803152, 1732915500359270297, 
3.001412549242342, -0.0183047170010342, 0.6008663072884575, 1732915500458962652, 
2.997018812393483, -0.025530944494613905, 0.6002072971585127, 1732915500549914981, 
2.992336362382424, -0.03025395619972689, 0.59938451493455, 1732915500650015716, 
2.988325140284351, -0.02897890703043989, 0.5985120210040172, 1732915500748968651, 
2.983946059737844, -0.027967675481933203, 0.597640504160308, 1732915500857928661, 
2.9797577061586815, -0.028558113752231346, 0.596801927078725, 1732915500950909801, 
2.9750092444614746, -0.029789384254564528, 0.5959142006905334, 1732915501051024697, 
2.970216192451466, -0.03180504569071818, 0.5949988762047748, 1732915501161669737, 
2.9657855183822077, -0.03074575359755638, 0.5940673970196765, 1732915501258045434, 
2.9614241568185724, -0.02930678544297886, 0.5931617245101497, 1732915501350966000, 
2.957104112796578, -0.02893801861876562, 0.5922875858664906, 1732915501451944987, 
2.9528558237074676, -0.028561110370349436, 0.5914256062215079, 1732915501560439577, 
2.948360428214121, -0.0291456152748563, 0.5905546909812112, 1732915501659940399, 
2.9442392849234276, -0.02872179594680002, 0.5896970357896677, 1732915501749932162, 
2.9402784455876274, -0.026939942088312446, 0.5888585439150117, 1732915501850028351, 
2.9366236970933586, -0.025385292766896644, 0.5880760951736276, 1732915501949176700, 
2.932709599496927, -0.025229486969000625, 0.5873074494785276, 1732915502059970294, 
2.92891224046823, -0.025704855417094663, 0.5865497024705677, 1732915502149921017, 
2.9248170527056376, -0.026308489304298632, 0.5857625928447197, 1732915502250034399, 
2.920915133595808, -0.026657022908073518, 0.5849762951179784, 1732915502360505719, 
2.917009855023414, -0.026023992274078662, 0.5841828027549906, 1732915502459948846, 
2.913777235795661, -0.02379299266715762, 0.5834468149609922, 1732915502550940126, 
2.910361122790879, -0.02216244077511605, 0.5827432142406636, 1732915502649949002, 
2.9065389790972667, -0.024127522327980582, 0.582045155845587, 1732915502749110273, 
2.9027030258631408, -0.02552698975912815, 0.5813068751834192, 1732915502859961162, 
2.898838801722249, -0.025667257916725344, 0.5805387204455104, 1732915502950985172, 
2.895103782836504, -0.02533081008878983, 0.5797763740281262, 1732915503049954320, 
2.891572663759597, -0.024220459875506545, 0.5790343498878899, 1732915503160511596, 
2.8877967472286334, -0.02435678535956794, 0.578298212921649, 1732915503259984354, 
2.8839036088232572, -0.025563516454466157, 0.5775515346540991, 1732915503350001342, 
