e, e_dot, e_int, stamp, 
3.2309750984905694, 0.0, 0.6461950196981139, 1732917074313733516, 
3.2309750984905694, 0.0, 0.6461950196981139, 1732917074433099205, 
3.2309750984905694, 0.0, 0.6461950196981139, 1732917074523487022, 
3.2309750984905694, 0.0, 0.6461950196981139, 1732917074623469987, 
3.2309750984905694, 0.0, 0.6461950196981139, 1732917074713387414, 
3.229540608703434, -0.004781632623784837, 0.6460993870456382, 1732917074833304528, 
3.225513539822059, -0.018205195561701675, 0.6457352831344041, 1732917074923326314, 
3.2210847160744884, -0.028186308763151757, 0.6450759243066654, 1732917075023321996, 
3.21682734451505, -0.028953984356695866, 0.6442283733607732, 1732917075114820779, 
3.210925560029987, -0.0338638534816719, 0.6432558413746351, 1732917075233220436, 
3.2063491886653503, -0.034927186165666, 0.6422734728806925, 1732917075323302748, 
3.2009264345611848, -0.03333041822934035, 0.6412134122171015, 1732917075423337140, 
3.1958162045411145, -0.03510994708078622, 0.6402061218511766, 1732917075514793353, 
3.18855922559493, -0.04122402988751587, 0.6390201243131486, 1732917075633328423, 
3.183025271530236, -0.042636443369595455, 0.6378267134444187, 1732917075723335827, 
3.1765412939844104, -0.0400597720350652, 0.6365417194073051, 1732917075823346013, 
3.170580949872417, -0.04148107219272982, 0.6353431676924708, 1732917075914207765, 
3.1621806611879295, -0.04786877598826974, 0.6339535270029837, 1732917076033302924, 
3.1560096408178895, -0.04857103018175805, 0.6325847501252158, 1732917076123342501, 
3.148694818810227, -0.04495280792567483, 0.6311256747210697, 1732917076223322691, 
3.141989474679009, -0.04673388712960117, 0.629779595620475, 1732917076314791335, 
3.133090047329387, -0.05201590493613425, 0.6282516227212416, 1732917076428609136, 
3.1252798285853958, -0.05569882031204454, 0.6266906233729195, 1732917076527350091, 
3.117620059132252, -0.05156662732378248, 0.6250659956698023, 1732917076623337396, 
3.110445421492509, -0.049448023642956564, 0.6235563539473438, 1732917076713847697, 
3.100641344240265, -0.05659571630662293, 0.6219137883243351, 1732917076833359470, 
3.093447441965451, -0.05665993175685872, 0.620302280513215, 1732917076923364024, 
3.0847415318333877, -0.05299937468959145, 0.6185886878692736, 1732917077023334822, 
3.0773445548586964, -0.053676290355849275, 0.617035568577169, 1732917077113870215, 
3.067181182110692, -0.05853449907565237, 0.6152844845868517, 1732917077234501439, 
3.059242157204443, -0.06034132551417789, 0.6135845262782554, 1732917077323389182, 
3.05069999161139, -0.05493730166433952, 0.6118082220617683, 1732917077418337027, 
3.0424379671962596, -0.05601396669394484, 0.6101586744008062, 1732917077517920027, 
3.034741318121737, -0.053195578298844325, 0.6085252851286257, 1732917077609352929, 
3.0242221167869814, -0.060719501364260665, 0.6067600934736652, 1732917077728364395, 
3.016037724486067, -0.062345312118899564, 0.6050000772929857, 1732917077823337680, 
3.008437523821946, -0.052615309883451054, 0.603246491006333, 1732917077913923108, 
2.997854236515821, -0.06061162656748683, 0.6014886323215889, 1732917078033457156, 
2.9899176867664696, -0.06173279018492147, 0.5997472964736158, 1732917078123453571, 
2.981037871205234, -0.05605455103529019, 0.5979206529658349, 1732917078223351968, 
2.973511172720694, -0.05468838015258548, 0.5962977820461598, 1732917078313909764, 
2.9647166748125, -0.05440398797578035, 0.5946177145825619, 1732917078413458059, 
2.955214185810102, -0.06098995636863928, 0.5928961355562197, 1732917078523375879, 
2.9459206868490058, -0.06265329321164674, 0.5910567698314404, 1732917078623349758, 
2.9376393784220327, -0.05858269129356497, 0.5892516167387427, 1732917078713008543, 
2.926850625084956, -0.06356687254683191, 0.5873607126903996, 1732917078834852039, 
2.918903246251149, -0.06245377390294552, 0.5855595499838758, 1732917078923377603, 
2.9095549872780637, -0.057652126022974905, 0.5836872572409446, 1732917079023360860, 
2.901491259685953, -0.058039955217320895, 0.5819966328810111, 1732917079113035176, 
2.8905229394177265, -0.0634401595344573, 0.5801046124254495, 1732917079235346198, 
2.8825800050938684, -0.06303751530694808, 0.5783062802798364, 1732917079323419456, 
2.8732987817386544, -0.0574138589302405, 0.5764267817500167, 1732917079423364580, 
2.8649175257841515, -0.058874931032389576, 0.574719754174445, 1732917079513040841, 
2.8545986279882984, -0.062333845834519806, 0.5728543290340736, 1732917079629280723, 
2.845740175430271, -0.06392450117960191, 0.5710170886135146, 1732917079723389222, 
2.836432769157756, -0.060552862768474824, 0.5691181048384217, 1732917079823367338, 
