imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.0, 0.0, 1.6863984916211128e-11, 1732917926889094855, 
0.0, 0.0, 1.7029329116215786e-11, 1732917926939748724, 
0.0, 0.0, 1.74520012704407e-11, 1732917926986727027, 
0.0, 0.0, 1.761090268199272e-11, 1732917927036699738, 
0.0, 0.0, 1.80935392865907e-11, 1732917927078752070, 
0.0, 0.0, 1.865933559897233e-11, 1732917927128739312, 
0.0, 0.0, 1.832910294983052e-11, 1732917927179289398, 
0.0, 0.0, 1.8635024970931148e-11, 1732917927238127902, 
0.0, 0.0, 1.8675424708573807e-11, 1732917927288626410, 
0.0, 0.0, 1.8306621878789726e-11, 1732917927340732764, 
0.0, 0.0, 1.8173142829539268e-11, 1732917927387732302, 
-3.2889606700337026e-06, 3.868297426379286e-06, -3.814710738034242e-05, 1732917927437727517, 
-5.632255124510266e-06, 6.624536126764724e-06, -6.53269331061554e-05, 1732917927479724666, 
-7.0710830186726525e-06, 8.316995263157878e-06, -8.201629436984462e-05, 1732917927529764911, 
-3.6589594856195617e-06, 4.30348973168293e-06, -4.2438691019002066e-05, 1732917927690766852, 
-2.91896003545844e-06, 3.433108531680773e-06, -3.385559123166577e-05, 1732917927787737126, 
1.130613327404717e-06, -1.3296978522703284e-06, 1.3113046264783101e-05, 1732917927837730601, 
5.571012479776982e-06, -6.551642400154378e-06, 6.461162910366094e-05, 1732917927930807958, 
2.877889073715778e-07, -3.38469362759497e-07, 3.337827384279023e-06, 1732917928077923712, 
-5.3855974329053424e-06, 6.334403678920353e-06, -6.246598107146562e-05, 1732917928188741552, 
-1.8089485820382833e-06, 2.127549123542849e-06, -2.0980973856089648e-05, 1732917928238715807, 
-4.234511834511068e-06, 4.98045710628503e-06, -4.911448492034777e-05, 1732917928329797664, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811993960995915e-05, 1732917928488865273, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119938849374773e-05, 1732917928588755659, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811994344744534e-05, 1732917928638719082, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119944730578968e-05, 1732917928729802807, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811993705780928e-05, 1732917928889148661, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119927582812657e-05, 1732917928988769216, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119926589982778e-05, 1732917929038747637, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811993456409592e-05, 1732917929129816065, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119943660142642e-05, 1732917929289700929, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119938615477134e-05, 1732917929388756042, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811993755779233e-05, 1732917929438750798, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119937556650944e-05, 1732917929529824352, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119932593227636e-05, 1732917929678886443, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811992178863563e-05, 1732917929788766778, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119916571572987e-05, 1732917929838733961, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811990622930484e-05, 1732917929929868629, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119890129055825e-05, 1732917930078745601, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811987739609082e-05, 1732917930188777186, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119871939105818e-05, 1732917930238761104, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119885339166522e-05, 1732917930398046159, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811989443414134e-05, 1732917930478333916, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119907167106087e-05, 1732917930588773286, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811991262409098e-05, 1732917930638819218, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119928995045655e-05, 1732917930778749585, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.811994223915279e-05, 1732917930879975442, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119949515134122e-05, 1732917930938804939, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119960429106115e-05, 1732917931038800809, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119976800064107e-05, 1732917931178756530, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8119989533031433e-05, 1732917931290576359, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812000044700343e-05, 1732917931388784388, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120005903989424e-05, 1732917931438749015, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120016817961418e-05, 1732917931528776993, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812003318891941e-05, 1732917931678684802, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812004046490074e-05, 1732917931738813248, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120051378872734e-05, 1732917931839757604, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120062292844727e-05, 1732917931928774222, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812008048279805e-05, 1732917932088655013, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120091396770045e-05, 1732917932188797393, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120096853756043e-05, 1732917932238795443, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120107767728036e-05, 1732917932328765959, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812011868170003e-05, 1732917932428907483, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120136871653354e-05, 1732917932588798358, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120142328639352e-05, 1732917932639762393, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120153242611345e-05, 1732917932728765282, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120169613569337e-05, 1732917932878761191, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120182346536663e-05, 1732917932988806328, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812018780352266e-05, 1732917933038763441, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120198717494655e-05, 1732917933128836905, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120215088452646e-05, 1732917933278705548, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120227821419972e-05, 1732917933388808082, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812023327840597e-05, 1732917933438809697, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120244192377964e-05, 1732917933528813400, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120262382331285e-05, 1732917933688102478, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812027329630328e-05, 1732917933788812216, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812027875328928e-05, 1732917933838816731, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120289667261273e-05, 1732917933928825109, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120307857214594e-05, 1732917934088955604, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812031877118659e-05, 1732917934188813201, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120324228172586e-05, 1732917934239791024, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120335142144582e-05, 1732917934328822042, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.812035151310257e-05, 1732917934479003743, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.81203642460699e-05, 1732917934588822068, 
-1.5622770206391579e-06, 1.837426793827035e-06, -1.8120369703055895e-05, 1732917934634794852, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881945946501075e-05, 1732917934732914118, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.78819446980483e-05, 1732917934824613375, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881945935175306e-05, 1732917934984823363, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881946276008432e-05, 1732917935035827663, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.788194703618077e-05, 1732917935133883871, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881943795557596e-05, 1732917935292282143, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881943087225457e-05, 1732917935384803486, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881943028483604e-05, 1732917935434809570, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881945824793703e-05, 1732917935533934148, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881938996700013e-05, 1732917935625452333, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881925272953586e-05, 1732917935783113876, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881919886907197e-05, 1732917935834813369, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881942286650095e-05, 1732917935928006629, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881978666540983e-05, 1732917936089796610, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7881989580508246e-05, 1732917936138913693, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.788201140844278e-05, 1732917936238957873, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.788203323637731e-05, 1732917936328932737, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882065978279107e-05, 1732917936480196927, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.788208053023546e-05, 1732917936538831957, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882102358169994e-05, 1732917936640825204, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882124186104524e-05, 1732917936729939545, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.788216056599541e-05, 1732917936889841609, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882182393929945e-05, 1732917936989113305, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882193307897212e-05, 1732917937040912635, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882215135831742e-05, 1732917937129965473, 
-1.5417209624501993e-06, 1.8132499235434807e-06, -1.7882236963766273e-05, 1732917937228344557, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643842593667317e-05, 1732917937389101774, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643843393090145e-05, 1732917937434126165, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643842752501787e-05, 1732917937528144254, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643843216568608e-05, 1732917937689534246, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643842233574292e-05, 1732917937789418283, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643845026612476e-05, 1732917937834398183, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643850943139296e-05, 1732917937928843159, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643860115378816e-05, 1732917938075654998, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643860115378816e-05, 1732917938138935393, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643870751467323e-05, 1732917938235955399, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764388263916315e-05, 1732917938328014887, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764390051849362e-05, 1732917938489295216, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643918167068692e-05, 1732917938589237864, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764392357661054e-05, 1732917938635303863, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643919594106227e-05, 1732917938728306584, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643914275521045e-05, 1732917938829883774, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643900600069506e-05, 1732917938989896831, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643894509147265e-05, 1732917939034935472, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764388905216375e-05, 1732917939079952100, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764388867178174e-05, 1732917939230870689, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764389914113925e-05, 1732917939390875600, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764389953456613e-05, 1732917939436866529, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764389953456613e-05, 1732917939479848867, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643899580966085e-05, 1732917939631966574, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764387866190589e-05, 1732917939790898345, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764387102131678e-05, 1732917939836876418, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764387102131678e-05, 1732917939879848909, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643868182639112e-05, 1732917940026216892, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643846016131856e-05, 1732917940186889458, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643842144436526e-05, 1732917940236964743, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.76438436107908e-05, 1732917940279856530, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643846349826912e-05, 1732917940426011436, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643846426014433e-05, 1732917940489564549, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764384354341638e-05, 1732917940636886279, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643838551445875e-05, 1732917940729867067, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764383955796604e-05, 1732917940779957211, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643857901621088e-05, 1732917940939889784, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643856870189227e-05, 1732917940987899273, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764385844454491e-05, 1732917941129872166, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643857429984524e-05, 1732917941227067410, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764385154873254e-05, 1732917941387905840, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.7643846343299988e-05, 1732917941437894397, 
-1.5211649042612407e-06, 1.7890730532599264e-06, -1.764383612591212e-05, 1732917941529874138, 
