e, e_dot, e_int, stamp, 
0.7853981635576966, 3.7899313317287424e-12, 0.15707963271141803, 1732917395980401247, 
0.7853981635583788, 4.547473508864641e-12, 0.15707963271153932, 1732917396080246894, 
0.7853981635590609, 4.547473508864641e-12, 0.15707963271167577, 1732917396170401373, 
0.7853982422173742, 2.6219665142749687e-07, 0.15707963795565424, 1732917396266657345, 
0.7853933653755278, -1.5993945110167235e-05, 0.15707931807679754, 1732917396384829969, 
0.7843618890331925, -0.003454510613939051, 0.1570102331084063, 1732917396476445366, 
0.7942083031732805, 0.02938312599250888, 0.15759757050546674, 1732917396574405550, 
0.7874280987303868, 0.010220698990647628, 0.15773321939579066, 1732917396685541982, 
0.7588709063341456, -0.1177913227971165, 0.15603382054918752, 1732917396785396962, 
0.7509659139266917, -0.12154061601231707, 0.15315099459941492, 1732917396875312148, 
0.7465884023434582, -0.0409416799689577, 0.1504283481736197, 1732917396975414605, 
0.7397340425090073, -0.03743957139228112, 0.1491525572519438, 1732917397065719699, 
0.7364287258119133, -0.033865588438483085, 0.14818341137762525, 1732917397185960663, 
0.7308914832644384, -0.02947519748189631, 0.1471369501056906, 1732917397275272220, 
0.7293585936843994, -0.02356710709171317, 0.1464452535173834, 1732917397375413196, 
0.7311970072974787, 0.0010184134434676473, 0.14609647228308778, 1732917397486910508, 
0.6425670219204919, -0.28930523921302503, 0.140208174860158, 1732917397581797681, 
0.6370084109722419, -0.3139619877507893, 0.13405149601268082, 1732917397680275539, 
0.6300292722643945, -0.04179249885365777, 0.12730698034380855, 1732917397770478720, 
0.6247884060670577, -0.04073334968394756, 0.12612173928691292, 1732917397890825140, 
0.6195582168638442, -0.03490351800183459, 0.12495839301301975, 1732917397970402531, 
0.6137519732861917, -0.036788109269553226, 0.12387323974780623, 1732917398080352729, 
0.6110265382285534, -0.02843892878430269, 0.12295578189190594, 1732917398131272860, 
0.6113008581798813, -0.008170383687701177, 0.12240529131297508, 1732917398220297424, 
0.49388373270416286, -0.390476018414635, 0.11441407527417316, 1732917398380383776, 
0.48526714126920467, -0.42011238970225556, 0.10603011547688326, 1732917398480276272, 
0.47710850326467846, -0.055917431464947986, 0.0970839584825364, 1732917398570430194, 
0.4725904741406697, -0.042255557095116636, 0.09566440791163686, 1732917398620331504, 
0.463829241894836, -0.044264204566141586, 0.09423521462001228, 1732917398720584098, 
0.45241713584626253, -0.06724446098135717, 0.09258912345878455, 1732917398880281580, 
0.4493312703021436, -0.04832657197564131, 0.09103850986954948, 1732917398926284690, 
0.44437488028711714, -0.026807518530484648, 0.08974155242903488, 1732917399020301848, 
0.3196460827779455, -0.4322839584139937, 0.08089014889114708, 1732917399180774163, 
0.3063337939662085, -0.4601369544030287, 0.07135698380208473, 1732917399280325865, 
0.29570608489139205, -0.0797999929551781, 0.06144573077570307, 1732917399370288209, 
0.29141775628109623, -0.04972012561704098, 0.05956384234257978, 1732917399420600095, 
0.28067080298200386, -0.05011760636462729, 0.057852976276966145, 1732917399580156988, 
0.2772816562093253, -0.04712033357256969, 0.056624681031495025, 1732917399630269996, 
0.273352736181502, -0.02439355600167281, 0.055420346358188745, 1732917399726345809, 
0.15144182890564606, -0.41946609101226423, 0.046805081419764895, 1732917399870466787, 
0.15007888205520303, -0.4109128470876633, 0.03832489647615674, 1732917399921441977, 
0.14402143346101237, -0.02473465148211229, 0.029702809628124098, 1732917400081307228, 
0.1413716929436598, -0.02902396370514408, 0.02903146723065835, 1732917400127309756, 
0.13830390342073418, -0.019058433467593987, 0.02824646865502709, 1732917400220417211, 
0.13250315857669093, -0.02956178122322961, 0.027478583662738993, 1732917400330454850, 
0.12402153858800635, -0.04760788277575941, 0.026321906705695428, 1732917400481346403, 
