acc_x, acc_y, angular_z, stamp, 
-0.090174827746806, 0.023814727118881166, -2.7129066913741733e-05, 7677000000, 
-0.09235114863477116, 0.0011908515779251636, -0.00029630673912865155, 7683000000, 
-0.09049595043017636, -0.03517322472084098, 0.0001312605814827898, 7688000000, 
-0.06134075458209734, 0.005308451784344957, -0.00021224055945370077, 7693000000, 
-0.0929597165534664, -0.01111599022344786, 0.00010348762599835653, 7698000000, 
-0.07063567542830128, 0.00965138335251959, 2.6068681712430262e-05, 7703000000, 
-0.11127856009088564, -0.023130524873207988, 2.2591091650981334e-05, 7708000000, 
-0.12739077722477993, -0.0036472958655990114, 0.00018843199686968752, 7713000000, 
-0.052296595751046074, -0.04333061774789843, 4.237541030513948e-05, 7718000000, 
-0.0836819414956125, -0.017246831533082353, -1.2322039587108226e-05, 7723000000, 
-0.06699935519829259, -0.012585623964584151, 0.00037311452746652214, 7728000000, 
-0.05163081437100395, 0.005003944832029839, -0.0002859978789562473, 7733000000, 
-0.05975729440442333, -0.0021339080036051894, 0.00010528917531023627, 7738000000, 
-0.040790162539462035, 0.011816252380129729, 0.0002369951112433213, 7743000000, 
-0.08411606728301856, -0.01882018918461337, -0.00012129917473176335, 7748000000, 
-0.07427659872664352, -0.002985633803762165, -0.00021929970816717, 7753000000, 
-0.078565014770271, 0.025737062399111076, -7.728583555589607e-05, 7758000000, 
-0.02264206267432723, -0.003067169011213091, -0.0001957997869983139, 7763000000, 
-0.03641932355208109, 0.0021957686813164146, 0.00029665113798744367, 7768000000, 
-0.07228020812998588, -0.017424118189281173, -0.00030221548390981835, 7773000000, 
-0.01902734745787118, -0.0066400466029942744, -0.00021988513455152337, 7778000000, 
-0.05330142094873282, 0.015452139463635082, 0.00020968780570076588, 7783000000, 
5.175073245520921, 0.009950761768889715, 0.0025900174401310657, 7788000000, 
0.049578208647835874, 0.0021668315184487736, 0.012385260977412235, 7793000000, 
-0.08818215395064873, 0.02643693489994659, 0.026175305345506886, 7798000000, 
-0.05587793278430633, 0.025499757434001485, 0.03900353455381589, 7803000000, 
-0.0709474908752988, -0.03057051851393977, 0.060327986608609684, 7808000000, 
-0.03413362214827752, 0.014743140818747811, 0.07855439283155659, 7813000000, 
-0.036522639664511795, 0.010589486965692103, 0.09582562946950823, 7818000000, 
4.1991862611568855, -0.015976065008025103, 0.1144691117858968, 7823000000, 
-0.07099308481223049, 0.05680582950454244, 0.160135186680774, 7828000000, 
-0.08651806794063537, 0.04958681487905997, 0.20515894110335542, 7833000000, 
-0.04572434227672274, 0.03568502957738103, 0.24259589727346378, 7838000000, 
-0.04209019598157696, -0.006497096300696221, 0.2991439108800403, 7843000000, 
-0.0423098998519766, -0.003991335613466582, 0.34204621439928584, 7848000000, 
0.0015915875260415144, -0.0008626886404411432, 0.3789359714358895, 7853000000, 
3.401215624557378, 0.0011270567633414209, 0.4219652615095754, 7858000000, 
-0.08294624950939322, -0.0015191098780666205, 0.470033782842475, 7863000000, 
-0.05297776252230052, 0.04667335989109801, 0.517261033651143, 7868000000, 
-0.04772332372612258, 0.02636406510850475, 0.5603205622428001, 7873000000, 
0.0084918696898162, 0.04917687773257647, 0.5902619406756805, 7878000000, 
0.010609788293791951, 0.03579949627869689, 0.6255081605110302, 7883000000, 
-0.010888469915265079, 0.05168602824604457, 0.64438013078498, 7888000000, 
4.370600543538772, 0.0452828068673306, 0.6665330996057552, 7893000000, 
-0.07103769244753812, 0.03243880491596576, 0.7014932701369961, 7898000000, 
-0.035552914713881084, 0.026774518705986145, 0.7298295546591039, 7903000000, 
-0.028506380588226268, 0.05349411686469235, 0.7558884123984673, 7908000000, 
-0.0027236112952019075, 0.06191856625384815, 0.777866411645221, 7913000000, 
0.003947757887832075, 0.057652331547144685, 0.7941548134684574, 7918000000, 
2.794605155720213, 0.06500870194140096, 0.8082712835340496, 7923000000, 
0.6581086108720344, 0.08783058337170123, 0.8350491957553255, 7928000000, 
-0.08022597615021079, 0.07137131395554827, 0.8658063170313396, 7933000000, 
-0.007809121481071367, 0.07579946055998191, 0.9129912663959117, 7940000000, 
-0.026466631886746632, 0.10809269342210974, 0.9451707790439111, 7945000000, 
0.037762981863039384, 0.08336357749389939, 0.9741663626665004, 7950000000, 
-0.007520647969933198, 0.10509048771473622, 0.998706833498864, 7955000000, 
1.3168798450047752, 0.07267291705711194, 1.0170428818677444, 7960000000, 
0.006508840963675418, 0.09774376275523071, 1.0461414203122112, 7966000000, 
-0.010158537462201899, 0.09726916863088884, 1.058875616676699, 7971000000, 
0.022282244727506277, 0.11726036678103906, 1.0667918896005977, 7976000000, 
-0.00024703293277467814, 0.08954137686902007, 1.0774420244365404, 7981000000, 
0.015221112737654125, 0.11682232057548904, 1.0784131889296513, 7986000000, 
0.014100364735767562, 0.10508226039872118, 1.0735448225625637, 7992000000, 
0.03083129278349354, 0.10280984900253477, 1.062681149043457, 7997000000, 
0.0691208428333083, 0.13888124970738602, 1.0491548107418103, 8002000000, 
0.015624732477803473, 0.12824341908845968, 1.0399966126748692, 8007000000, 
0.05056257489308623, 0.09546288136912916, 1.0211782944560237, 8012000000, 
0.007474808445773667, 0.0905652157959969, 1.0020235182021566, 8017000000, 
0.06474162098299865, 0.09842851857561788, 0.9897747625982057, 8022000000, 
0.03914857297416675, 0.13174492897807272, 0.9735034389895775, 8027000000, 
0.06118300702351141, 0.10053832705136954, 0.9637025916258285, 8032000000, 
0.0472127359451201, 0.08634301201601954, 0.9554867232173686, 8038000000, 
0.041625252474854185, 0.05377700935867125, 0.9523349230502612, 8043000000, 
0.06305077053438071, 0.10534043255647955, 0.9523659562627895, 8048000000, 
0.06226426975410389, 0.10866203310028968, 0.9546959938135756, 8053000000, 
0.023736070635500574, 0.10538860532364461, 0.9610969806127195, 8058000000, 
0.05216800539983178, 0.1005615257854582, 0.9684398795642698, 8063000000, 
0.029019856675620317, 0.07928439055261995, 0.9774718229182794, 8068000000, 
0.027705229119304873, 0.10414684652711054, 0.9875835238754491, 8073000000, 
0.04126912169741907, 0.08518539619953594, 0.9967125449055441, 8078000000, 
0.07993344230946528, 0.10559523652735707, 1.0059127457090173, 8083000000, 
0.06395595023656915, 0.08894436525823318, 1.0138697163042685, 8088000000, 
0.06626863218419064, 0.0694697165160501, 1.018490388694669, 8093000000, 
0.052447338115297115, 0.11035604396788998, 1.0236142213666026, 8098000000, 
0.08717256862156222, 0.07096009412149892, 1.0262845519429447, 8103000000, 
0.05497025096013029, 0.0920807445374088, 1.0271586547767966, 8108000000, 
0.06547473524509158, 0.11597107709991546, 1.0253911800405882, 8113000000, 
0.049414548774696435, 0.06994016471804611, 1.022695224440533, 8118000000, 
0.08885120484234871, 0.06195241963800448, 1.0186619310269425, 8123000000, 
0.05635098015819964, 0.05231578510029846, 1.0134449179373957, 8128000000, 
0.08557414510841686, 0.0527158327370815, 1.0078454665252692, 8133000000, 
0.0845988887325329, 0.06900609797005823, 1.0023984623860134, 8138000000, 
0.10584669802912242, 0.08329155575048351, 0.9969987938101449, 8143000000, 
0.09504971908622456, 0.09600849668551614, 0.9921147070898821, 8148000000, 
0.08295871645557042, 0.04192549480304507, 0.9886542204459993, 8153000000, 
0.09464973733655332, 0.017598077681549848, 0.9856181938941899, 8158000000, 
0.10277351693081878, 0.04948878136472028, 0.9835832335709002, 8163000000, 
0.08291727085218752, 0.04595260369233321, 0.9823316645106479, 8168000000, 
0.1139400485599598, 0.06206365857795324, 0.9828628403341705, 8173000000, 
0.08384168827557104, 0.0777682646775275, 0.9837364928830166, 8178000000, 
0.10647547263137333, 0.11375457581781342, 0.9859877390599203, 8183000000, 
0.15297321313440276, 0.11553904393416284, 0.9893465105157073, 8188000000, 
0.07595693877046003, 0.038016333839200195, 0.9931125875219516, 8193000000, 
0.12388056786640296, 0.05754031300729394, 0.9963528599886341, 8198000000, 
0.12253793184370178, 0.04684900291810842, 0.999799426954578, 8203000000, 
0.08411602176150193, 0.05702797707879945, 1.0041840961734085, 8208000000, 
0.14989530754359592, 0.047964829452963174, 1.007789117146942, 8213000000, 
0.13494134588205392, 0.08074464644925025, 1.0104439233634914, 8218000000, 
0.12975613665334967, 0.068788437964597, 1.0126591434112768, 8223000000, 
0.14438146279299613, 0.123177611549297, 1.0135539617176892, 8228000000, 
0.13414448166988738, 0.17789630777401844, 1.0138256310305227, 8233000000, 
0.15293009757760395, 0.09390108994329326, 1.0131550718203708, 8238000000, 
0.13112445721427585, 0.10501284469455449, 1.012367629586063, 8243000000, 
0.1335411847937823, 0.07824983119113814, 1.0099570448426274, 8248000000, 
0.144886091500605, 0.12721509470393125, 1.0068216164933832, 8253000000, 
0.1675981513610027, 0.11317390737975239, 1.0037920984327968, 8258000000, 
0.12588926526835303, 0.13471614531391948, 1.0003544876862753, 8263000000, 
0.17011852330305122, 0.1176869752461659, 0.9983212948532655, 8268000000, 
0.15319361347660695, 0.13656698680605708, 0.9959279739342557, 8273000000, 
0.15177644766998707, 0.10751327367801028, 0.9938132795034321, 8278000000, 
0.15283946535468512, 0.10067737035004395, 0.9920643696082424, 8283000000, 
0.15217327072837777, 0.09177502151989644, 0.9910384702670891, 8288000000, 
0.14353728030540835, 0.05112971084848795, 0.9908023063291459, 8293000000, 
0.12170653696117217, 0.11496086885325389, 0.9910272325401734, 8298000000, 
0.14429234416627684, 0.10824399535029217, 0.9919031914930106, 8303000000, 
0.1329274584347816, 0.10844779842141654, 0.9928795150415047, 8308000000, 
0.15179335941980734, 0.08304759091428243, 0.9945785631754946, 8313000000, 
0.14047586098658835, 0.056361174763408906, 0.9958581418022211, 8318000000, 
0.13361062200738247, 0.0656086365358918, 0.9976625472667405, 8323000000, 
0.1562621669086082, 0.07421743533918572, 0.9993507053335369, 8328000000, 
0.1498633611553157, 0.07144256454083645, 1.0005980327908652, 8334000000, 
0.14074008547783545, 0.06350432507711098, 1.0024674896196002, 8340000000, 
0.1303243749637912, 0.09950581355085988, 1.0036626738792758, 8346000000, 
0.13686113164756772, 0.06261496344009136, 1.0039581742629538, 8350000000, 
0.15114188013702884, 0.06734471889405284, 1.0044123478917248, 8355000000, 
0.1541140704063867, 0.06652522121976642, 1.0040763955486693, 8360000000, 
0.14514977915809701, 0.05551857168404875, 1.0032088653606728, 8365000000, 
0.115575035374957, 0.10246721858862509, 1.002675409645743, 8370000000, 
0.16663813659213852, 0.049088904870084625, 1.001746476473276, 8375000000, 
0.12917746980429948, 0.0492436442313295, 1.0009617207330712, 8380000000, 
0.12461206044640298, 0.06775643839333469, 0.9999525961932428, 8385000000, 
