x, y, th, stamp, 
-1.9998931425290005, -0.5000010774442779, 2.142301861283004e-05, 819707000000, 
-1.999893142659496, -0.5000010774589151, 2.1423851571856763e-05, 819741000000, 
-1.9998931639538593, -0.5000010774188344, 2.1424479582780935e-05, 819775000000, 
-1.999893173897672, -0.5000010774606056, 2.1425201914371615e-05, 819809000000, 
-1.9998932071410243, -0.5000010773990315, 2.1425727044384785e-05, 819843000000, 
-1.9998932210451443, -0.5000010774014169, 2.14264067945798e-05, 819877000000, 
-1.9998932244264676, -0.5000010774942847, 2.1427254161231798e-05, 819911000000, 
-1.9998932220596246, -0.5000010774885544, 2.1428119452325204e-05, 819945000000, 
-1.9998932147890092, -0.5000010774821096, 2.1429019153155567e-05, 819979000000, 
-1.9998931985501007, -0.5000010774570562, 2.1430029352500543e-05, 820013000000, 
-1.9998931720883104, -0.500001077403914, 2.143115150613467e-05, 820047000000, 
-1.9998931364040249, -0.500001077441261, 2.1432391331808217e-05, 820081000000, 
-1.9998931221331102, -0.5000010774627532, 2.1433394558840142e-05, 820115000000, 
-1.9998931083673515, -0.5000010774902127, 2.1434317546324717e-05, 820149000000, 
-1.9998931172198167, -0.5000010774186632, 2.1435053921100587e-05, 820183000000, 
-1.9998931296628943, -0.500001077503101, 2.1435785180736232e-05, 820217000000, 
-1.9998931551622054, -0.5000010774692275, 2.1436407527849858e-05, 820251000000, 
-1.9998931675922447, -0.5000010775160372, 2.14370380374672e-05, 820285000000, 
-1.9998931754043001, -0.5000010775171703, 2.1437823694808553e-05, 820319000000, 
-1.9998931767356545, -0.5000010775079321, 2.1438712220503298e-05, 820353000000, 
-1.9998931677964757, -0.5000010774744466, 2.1439630326612932e-05, 820387000000, 
-1.9998931485963103, -0.5000010774097446, 2.1440653373766167e-05, 820421000000, 
-1.9998931185628093, -0.500001077530646, 2.144184965110589e-05, 820455000000, 
-1.9998931142990262, -0.5000010774877122, 2.144277570337137e-05, 820489000000, 
-1.9998931091001484, -0.5000010775391384, 2.1443594146118353e-05, 820523000000, 
-1.999893116908326, -0.5000010775466387, 2.144437095418308e-05, 820557000000, 
-1.9998931383472436, -0.500001077552644, 2.144498751063722e-05, 820591000000, 
-1.9998931540623637, -0.5000010774695827, 2.144568862563248e-05, 820625000000, 
-1.999893157608446, -0.5000010775633846, 2.1446470238788173e-05, 820659000000, 
-1.999893155415239, -0.5000010775582613, 2.1447337095299838e-05, 820693000000, 
-1.9998931483167943, -0.5000010775523804, 2.144827070392943e-05, 820727000000, 
-1.9998931322476523, -0.5000010775278744, 2.144926974372237e-05, 820761000000, 
-1.9998931059529903, -0.5000010774752418, 2.1450374004517107e-05, 820795000000, 
-1.9998930829637072, -0.5000010775625078, 2.145148404825214e-05, 820829000000, 
-1.9998930802525934, -0.5000010775260465, 2.1452393800820922e-05, 820863000000, 
-1.9998930916546558, -0.5000010775516546, 2.1453057295400096e-05, 820897000000, 
-1.9998931022272244, -0.5000010775863838, 2.1453774496187706e-05, 820931000000, 
-1.999893125372538, -0.5000010775325414, 2.1454390082320474e-05, 820965000000, 
-1.9998931324555669, -0.5000010774774385, 2.145514337890108e-05, 820999000000, 
-1.9998931287498727, -0.5000010775502013, 2.1456088362295612e-05, 821033000000, 
-1.9998931164490013, -0.5000010775943238, 2.145704623708362e-05, 821067000000, 
-1.999893099649196, -0.5000010775869442, 2.1458014117068344e-05, 821101000000, 
-1.9998930851015804, -0.5000010775775389, 2.1459061760698293e-05, 821135000000, 
-1.999893070360999, -0.5000010776040856, 2.1460061923361314e-05, 821169000000, 
-1.9998930755901945, -0.5000010775631153, 2.1460858786946647e-05, 821203000000, 
-1.9998930860189408, -0.5000010776192273, 2.1461522092300026e-05, 821237000000, 
-1.999893096527464, -0.5000010774984909, 2.1462289169746544e-05, 821271000000, 
-1.999893093247386, -0.500001077572278, 2.146317561547117e-05, 821305000000, 
-1.9998930813815956, -0.5000010776169751, 2.146412862267448e-05, 821339000000, 
-1.999893065011218, -0.5000010776101128, 2.146512340630973e-05, 821373000000, 
-1.9998930628658604, -0.5000010775894593, 2.1466098478476907e-05, 821407000000, 
-1.9998930662494283, -0.5000010776071478, 2.1466813575833243e-05, 821441000000, 
-1.9998930722753232, -0.5000010776445891, 2.1467607721005907e-05, 821475000000, 
-1.9998930917327422, -0.5000010776248389, 2.1468285029706636e-05, 821509000000, 
-1.9998930996589934, -0.5000010775340964, 2.146900894570506e-05, 821543000000, 
-1.999893096661027, -0.5000010776073451, 2.1469888142336605e-05, 821577000000, 
-1.9998930850697958, -0.5000010776516535, 2.1470865263328407e-05, 821611000000, 
-1.9998930689758716, -0.5000010776444437, 2.147185228888853e-05, 821645000000, 
-1.9998930465059885, -0.500001077627498, 2.147291305137898e-05, 821679000000, 
-1.9998930273040707, -0.5000010776572592, 2.1474024249620112e-05, 821713000000, 
-1.9998930335268839, -0.5000010775892132, 2.1474798516503897e-05, 821747000000, 
-1.9998930402442967, -0.5000010776720684, 2.14755137177995e-05, 821781000000, 
-1.9998930541551152, -0.5000010775957583, 2.1476236135074526e-05, 821815000000, 
-1.999893071635588, -0.5000010776686756, 2.1476893053332893e-05, 821849000000, 
-1.9998930825553591, -0.5000010776528799, 2.1477604656032615e-05, 821883000000, 
-1.9998930831467383, -0.5000010776090925, 2.1478467109600376e-05, 821917000000, 
-1.9998930731967661, -0.5000010776063465, 2.1479447168326248e-05, 821951000000, 
-1.9998930528050332, -0.5000010776912905, 2.14804888210843e-05, 821985000000, 
-1.999893026805216, -0.500001077678382, 2.1481551503191646e-05, 822019000000, 
-1.9998930210481236, -0.500001077616351, 2.1482556765867793e-05, 822053000000, 
-1.9998930233703123, -0.5000010776898506, 2.1483333599444094e-05, 822087000000, 
-1.9998930263350512, -0.5000010777049281, 2.1484083745347187e-05, 822121000000, 
-1.9998930434944424, -0.5000010776719583, 2.1484745832454823e-05, 822155000000, 
-1.9998930445004335, -0.5000010776291745, 2.148559325313579e-05, 822189000000, 
-1.9998930349791608, -0.5000010776270913, 2.1486575727048572e-05, 822223000000, 
-1.9998930150140208, -0.5000010777126577, 2.1487618914281586e-05, 822257000000, 
-1.9998930099329897, -0.500001077692636, 2.1488538733064942e-05, 822291000000, 
-1.9998930055002715, -0.5000010777228022, 2.1489407194531783e-05, 822325000000, 
-1.9998930229927454, -0.5000010776129422, 2.1490042017565316e-05, 822359000000, 
-1.9998930377185702, -0.5000010777424592, 2.149073706778048e-05, 822393000000, 
-1.9998930493701652, -0.5000010777081989, 2.1491462109845535e-05, 822427000000, 
-1.9998930506253025, -0.5000010776647058, 2.1492301920403128e-05, 822461000000, 
-1.9998930413402916, -0.5000010776621725, 2.1493268300743973e-05, 822495000000, 
-1.999893021610776, -0.5000010777473229, 2.1494314356157873e-05, 822529000000, 
-1.9998929962688274, -0.5000010777346019, 2.1495372068026792e-05, 822563000000, 
-1.9998929822888956, -0.5000010776712636, 2.1496425468519722e-05, 822597000000, 
-1.9998929720531522, -0.5000010777473697, 2.1497347585443068e-05, 822631000000, 
-1.9998929749106655, -0.500001077762767, 2.149815652567837e-05, 822665000000, 
-1.9998929989178464, -0.5000010777234024, 2.1498754523248493e-05, 822699000000, 
-1.9998930115642282, -0.5000010777658349, 2.149945010712586e-05, 822733000000, 
-1.9998930223918947, -0.5000010777681939, 2.1500130560343557e-05, 822767000000, 
-1.999893026749081, -0.5000010777600633, 2.150098435937712e-05, 822801000000, 
-1.999893020821734, -0.5000010777275807, 2.1501917090035545e-05, 822835000000, 
-1.999893004618651, -0.5000010776638188, 2.1502903861546683e-05, 822869000000, 
-1.9998929776853454, -0.5000010777286584, 2.1504032230593844e-05, 822903000000, 
-1.9998929629760465, -0.5000010777687959, 2.150506321250771e-05, 822937000000, 
-1.9998929516656923, -0.5000010777833109, 2.150600285746272e-05, 822971000000, 
-1.9998929668253675, -0.5000010776853155, 2.150666463809578e-05, 823005000000, 
-1.9998929739045885, -0.5000010777852305, 2.150738664832334e-05, 823039000000, 
-1.9998929980728206, -0.5000010777249024, 2.150806438299814e-05, 823073000000, 
-1.9998930046633812, -0.5000010778141838, 2.150880584671715e-05, 823107000000, 
-1.9998930054910056, -0.500001077810195, 2.1509622055801533e-05, 823141000000, 
-1.999893001401183, -0.5000010778052998, 2.1510538125307626e-05, 823175000000, 
-1.9998929883264962, -0.5000010777817168, 2.151151743837822e-05, 823209000000, 
-1.999892965012042, -0.5000010777299353, 2.151258438806257e-05, 823243000000, 
-1.999892934396185, -0.5000010778133778, 2.1513767476174313e-05, 823277000000, 
-1.9998929319958259, -0.5000010777048219, 2.151467006872472e-05, 823311000000, 
-1.9998929329488841, -0.5000010778178113, 2.151543518023124e-05, 823345000000, 
-1.9998929414621958, -0.50000107783386, 2.1516204119598592e-05, 823379000000, 
-1.9998929694146481, -0.5000010777844016, 2.1516771013591604e-05, 823413000000, 
-1.9998929795208573, -0.5000010777278674, 2.1517470263874385e-05, 823447000000, 
-1.9998929788414366, -0.5000010778017767, 2.1518371901658523e-05, 823481000000, 
-1.9998929695489238, -0.5000010778469033, 2.151931817740267e-05, 823515000000, 
-1.9998929557410003, -0.5000010778404521, 2.1520260889062968e-05, 823549000000, 
-1.9998929355466946, -0.5000010778242151, 2.1521309992617777e-05, 823583000000, 
-1.9998929186110226, -0.5000010778546478, 2.1522408981293213e-05, 823617000000, 
-1.9998929270877899, -0.5000010777872202, 2.152315332665764e-05, 823651000000, 
-1.9998929360507849, -0.5000010778706399, 2.152384332119012e-05, 823685000000, 
-1.9998929495227191, -0.5000010777505263, 2.1524536954315747e-05, 823719000000, 
-1.9998929492150959, -0.500001077825309, 2.1525408661736698e-05, 823753000000, 
-1.9998929403049968, -0.500001077870886, 2.1526354364003012e-05, 823787000000, 
-1.9998929268749701, -0.5000010778648287, 2.1527307877995802e-05, 823821000000, 
-1.9998929203958533, -0.5000010777697108, 2.1528279807382845e-05, 823855000000, 
-1.9998929102721956, -0.5000010778862212, 2.1529181529458664e-05, 823889000000, 
-1.999892918834691, -0.5000010778463223, 2.152998707473027e-05, 823923000000, 
-1.999892932567031, -0.5000010779033061, 2.1530636102028814e-05, 823957000000, 
-1.9998929463629547, -0.5000010777833489, 2.1531344294238076e-05, 823991000000, 
-1.999892946357213, -0.5000010778578678, 2.1532195648025348e-05, 824025000000, 
-1.9998929377506296, -0.5000010779032417, 2.1533132370190826e-05, 824059000000, 
-1.9998929246250996, -0.5000010778969913, 2.153409335397958e-05, 824093000000, 
-1.9998929051101908, -0.5000010778809435, 2.1535131490337166e-05, 824127000000, 
-1.9998928888515615, -0.5000010779115434, 2.1536211457935582e-05, 824161000000, 
-1.9998928980011086, -0.5000010778442651, 2.153695482561663e-05, 824195000000, 
-1.9998928960365414, -0.5000010779070843, 2.153772095297861e-05, 824229000000, 
-1.9998929158095695, -0.5000010778105143, 2.1538412174429932e-05, 824263000000, 
-1.999892916218182, -0.5000010778808414, 2.1539258701068507e-05, 824297000000, 
-1.9998929080201973, -0.5000010779267509, 2.1540170175330608e-05, 824331000000, 
-1.9998928952999422, -0.5000010779209191, 2.1541133649957484e-05, 824365000000, 
-1.9998928848124091, -0.5000010779129694, 2.1542138109122034e-05, 824399000000, 
-1.9998928741159823, -0.5000010779408719, 2.1543081709011726e-05, 824433000000, 
-1.9998928833678855, -0.500001077901161, 2.154384649435377e-05, 824467000000, 
-1.9998928977995531, -0.5000010779584779, 2.1544479048603295e-05, 824501000000, 
-1.9998929122912195, -0.5000010778387856, 2.1545201768137105e-05, 824535000000, 
-1.9998929129798955, -0.5000010779135734, 2.154604662406534e-05, 824569000000, 
-1.9998929050632928, -0.5000010779591854, 2.154696505466921e-05, 824603000000, 
-1.9998928926240083, -0.5000010779531567, 2.154792222287527e-05, 824637000000, 
-1.999892873792231, -0.5000010779373194, 2.1548959464879486e-05, 824671000000, 
-1.9998928582139472, -0.5000010779681145, 2.155002990769484e-05, 824705000000, 
-1.9998928680401697, -0.5000010779010146, 2.1550764306314597e-05, 824739000000, 
-1.9998928667498037, -0.500001077963999, 2.1551526072505786e-05, 824773000000, 
-1.999892887193733, -0.5000010778675825, 2.1552211533230415e-05, 824807000000, 
-1.9998928882706626, -0.500001077938049, 2.1553050139958793e-05, 824841000000, 
-1.9998928807380227, -0.5000010779840822, 2.1553955028959376e-05, 824875000000, 
-1.999892868680291, -0.5000010779783638, 2.1554912811758828e-05, 824909000000, 
-1.999892850228035, -0.5000010779628261, 2.1555951240430032e-05, 824943000000, 
-1.9998928350282377, -0.5000010779939104, 2.1557014933364346e-05, 824977000000, 
-1.9998928452280704, -0.5000010779270775, 2.1557744183056182e-05, 825011000000, 
-1.999892855909552, -0.5000010780110711, 2.155842754523762e-05, 825045000000, 
-1.9998928710893233, -0.5000010778914828, 2.1559101390688676e-05, 825079000000, 
-1.999892872483966, -0.500001077966756, 2.1559951944565853e-05, 825113000000, 
-1.9998928652672665, -0.5000010780127843, 2.1560884163886064e-05, 825147000000, 
-1.999892853522583, -0.5000010780071421, 2.1561823149969762e-05, 825181000000, 
-1.9998928353818775, -0.5000010779916643, 2.1562845628401854e-05, 825215000000, 
-1.9998928204920086, -0.5000010780228074, 2.1563918023829e-05, 825249000000, 
-1.9998928310010973, -0.500001077956034, 2.1564648374042487e-05, 825283000000, 
-1.9998928303915997, -0.5000010780193243, 2.1565398354623665e-05, 825317000000, 
-1.9998928515116938, -0.5000010779231943, 2.156607727205135e-05, 825351000000, 
-1.9998928532623517, -0.5000010779939341, 2.1566912296447486e-05, 825385000000, 
-1.9998928463995986, -0.5000010780402179, 2.156781003138916e-05, 825419000000, 
-1.9998928350082275, -0.5000010780347335, 2.15687599587292e-05, 825453000000, 
-1.9998928172191397, -0.5000010780194135, 2.1569792698801656e-05, 825487000000, 
-1.999892802679518, -0.5000010780507003, 2.157085059563163e-05, 825521000000, 
-1.9998928135362055, -0.5000010779840541, 2.157157291671181e-05, 825555000000, 
-1.9998928132733378, -0.5000010780474705, 2.157232683970971e-05, 825589000000, 
-1.9998928347377847, -0.5000010779514571, 2.1573003214953946e-05, 825623000000, 
