x, y, th, stamp, 
-1.9998827246421826, -0.5000010950849908, 2.582479880773264e-05, 992733000000, 
-1.9998827335945364, -0.5000010951610724, 2.5825491925445878e-05, 992767000000, 
-1.9998827458307475, -0.500001095183887, 2.5826202978279377e-05, 992801000000, 
-1.9998827550330396, -0.5000010951756882, 2.582690066752217e-05, 992835000000, 
-1.9998827577550244, -0.5000010951673151, 2.582776209509837e-05, 992869000000, 
-1.999882750201983, -0.5000010951344851, 2.582871198620855e-05, 992903000000, 
-1.9998827323798154, -0.5000010950703628, 2.582971906525669e-05, 992937000000, 
-1.9998827086698805, -0.5000010951917004, 2.5830811125868527e-05, 992971000000, 
-1.9998827099267478, -0.5000010951136026, 2.5831708587197314e-05, 993005000000, 
-1.9998827191886892, -0.5000010951897484, 2.5832394315223766e-05, 993039000000, 
-1.999882724020501, -0.5000010952151631, 2.5833186871775197e-05, 993073000000, 
-1.999882735311149, -0.5000010952022536, 2.5833881502430062e-05, 993107000000, 
-1.9998827383822246, -0.5000010951943665, 2.583470310539827e-05, 993141000000, 
-1.999882731184583, -0.5000010951617156, 2.5835643223643256e-05, 993175000000, 
-1.9998827137161248, -0.5000010950977637, 2.583666858847364e-05, 993209000000, 
-1.9998827021455994, -0.5000010952220727, 2.5837659383934393e-05, 993243000000, 
-1.999882697961449, -0.5000010951435689, 2.5838550767822302e-05, 993277000000, 
-1.9998827075789614, -0.5000010952194314, 2.583927307415682e-05, 993311000000, 
-1.9998827127540695, -0.5000010952448428, 2.5840075436855937e-05, 993345000000, 
-1.9998827243874868, -0.5000010952319345, 2.584074134080313e-05, 993379000000, 
-1.999882727799858, -0.5000010952240369, 2.5841558506922438e-05, 993413000000, 
-1.999882720942384, -0.5000010951913809, 2.5842509365293648e-05, 993447000000, 
-1.9998827038129363, -0.5000010951274227, 2.584352842524061e-05, 993481000000, 
-1.999882680793232, -0.5000010952489097, 2.5844604939783012e-05, 993515000000, 
-1.9998826827368463, -0.5000010951709363, 2.5845487624170305e-05, 993549000000, 
-1.9998826926829083, -0.500001095247199, 2.5846173517248614e-05, 993583000000, 
-1.9998826981961437, -0.5000010952727234, 2.5846962143143528e-05, 993617000000, 
-1.9998827101652528, -0.5000010952599045, 2.5847645680884253e-05, 993651000000, 
-1.999882713912211, -0.5000010952520978, 2.584846023939546e-05, 993685000000, 
-1.9998827073878462, -0.5000010952195182, 2.5849396291070803e-05, 993719000000, 
-1.9998826905901175, -0.500001095155628, 2.5850414663454057e-05, 993753000000, 
-1.999882662953759, -0.5000010952772466, 2.585156130499607e-05, 993787000000, 
-1.99988266106647, -0.5000010952350307, 2.585246139750889e-05, 993821000000, 
-1.9998826582371094, -0.5000010952871546, 2.585327261668645e-05, 993855000000, 
-1.9998826684029576, -0.5000010952953496, 2.5854024556336443e-05, 993889000000, 
-1.9998826921864699, -0.5000010953020434, 2.5854610355039005e-05, 993923000000, 
-1.9998827102362697, -0.5000010952195995, 2.5855291943894758e-05, 993957000000, 
-1.9998827161075354, -0.5000010953139308, 2.5856054601396207e-05, 993991000000, 
-1.9998827162280113, -0.5000010953092562, 2.5856896328828638e-05, 994025000000, 
-1.9998827114332631, -0.5000010953037584, 2.585780614591998e-05, 994059000000, 
-1.9998826976579944, -0.5000010952795554, 2.5858784562820722e-05, 994093000000, 
