acc_x, acc_y, angular_z, stamp, 
-0.05831447139383434, -0.050814503565619625, -9.869517934279094e-07, 143798000000, 
-0.06527056343225364, 0.008773987988129114, -1.497297056020727e-05, 143803000000, 
-0.03097513662889169, 0.012017824573599125, -0.0001146697807124473, 143809000000, 
-0.05202904289231506, 0.004604155672461349, -6.995675456178425e-05, 143814000000, 
-0.045722467209851986, -0.015692637320134102, -0.0003071958178729667, 143820000000, 
-0.05193497781002196, 0.009786023265153277, -9.79573752282865e-05, 143825000000, 
-0.030730819431778987, 0.016285638005274362, 0.0002700169174655549, 143830000000, 
-0.05401191733378663, 0.007326068568998889, -0.00024816370125659004, 143835000000, 
-0.07854296256014934, 0.0019843980783330467, -0.0001801225035747602, 143840000000, 
-0.04610082568475832, -0.01447911535404111, 6.849624032338113e-05, 143845000000, 
-0.035240666807639126, -0.004530154757136115, 9.715878795428789e-06, 143850000000, 
-0.047202371325629135, -0.0006805343356279279, -0.00012721957700441192, 143855000000, 
0.0018722800163120945, 0.021326420304315093, -0.00010833652318537003, 143860000000, 
-0.04437598533779645, -0.00028979131170755556, -7.860849605806754e-05, 143865000000, 
-0.037703608156629966, -0.009619616080768053, -0.0001221050114638478, 143870000000, 
-0.07652996623839695, 0.033143564784663716, -0.00010955586367496406, 143875000000, 
-0.05771791637211599, 0.0380540142460484, 9.878438890908223e-05, 143880000000, 
-0.04015439723846227, -0.005131624185005812, -0.00027721651412145526, 143885000000, 
4.529535307896137, -0.01540817626557817, 0.00011572314060060023, 143891000000, 
1.0119144761082581, 0.024090483391419056, 3.686841940320165e-05, 143896000000, 
-0.11925560351634874, -0.0236840714872188, 0.0001386482609475883, 143901000000, 
-0.09333233472657643, -0.019291201638380183, 4.767388708464877e-05, 143906000000, 
-0.04992663946180688, -0.01740495165485136, -9.20390240984862e-05, 143911000000, 
-0.08731355094049839, -0.015157807771118168, 0.0005977843373528645, 143916000000, 
-0.04410771337055238, 0.012693056090868939, 0.00035665440254443873, 143921000000, 
6.9443985874907606, 0.018884547073812923, -0.00031833055480083724, 143926000000, 
-0.19269115103420686, -0.014677249522307628, 0.00017373583006023222, 143931000000, 
-0.1049884280028719, -0.0072753141719944, 0.00024371416571374353, 143936000000, 
-0.08852350790844665, 0.02273011431658195, 0.0002265820533445891, 143941000000, 
-0.07557756423777427, 0.0026399976621824606, 1.7657672411649544e-05, 143946000000, 
-0.043534743625129144, 0.008000897621129694, 9.258199253596264e-05, 143951000000, 
-0.07806279207790255, -0.005857986334682305, -0.0001204217995799893, 143956000000, 
6.908394329642755, -0.0018144526058115095, 0.00011557589922846016, 143961000000, 
-0.17355353064352846, 0.006801864360063682, -7.810850398915264e-05, 143966000000, 
-0.11184592846079505, 0.026481442674099697, 0.0002593294490947714, 143971000000, 
-0.05503233175321984, 0.034346654301396155, 0.00022120154411228604, 143976000000, 
-0.054315172983775965, 0.0004812911900860294, 7.368896961328e-05, 143981000000, 
-0.08713752542654493, -0.005613702457690765, -8.427426404552575e-05, 143986000000, 
-0.05758443605424595, 0.013831843037538205, -0.0001629053904481104, 143991000000, 
6.8943043028575834, 0.01927606211144329, -1.962287107111742e-06, 143996000000, 
-0.15764761086250031, -0.01875390159854648, 0.000175333933079874, 144001000000, 
-0.06978799514554146, -0.0036478961987332047, 0.00018044363994743206, 144006000000, 
-0.05382362421223029, 0.022214682702323893, -0.0001234636719082261, 144011000000, 
-0.06021694929413718, -0.012864450636502827, 0.00042115668980604573, 144016000000, 
-0.07759014169102278, -0.01598563856258476, 0.00046591475416242207, 144021000000, 
-0.0588229979450123, 0.02510443145323723, -9.460251633445559e-05, 144026000000, 
4.896784243250222, 0.008999852154912094, -9.048731109943533e-06, 144032000000, 
-0.12340780781694381, 0.0024957006137969148, 0.00043234113841865863, 144037000000, 
-0.05657858510371726, -0.0016745064468152442, 0.00012588044401488232, 144043000000, 
-0.05046810088525768, 0.00802675259424188, 2.1968245539810693e-05, 144048000000, 
-0.07350983641663367, 0.00017492567513853713, -6.2333438066605e-05, 144053000000, 
-0.06119031675207333, 0.0089095678082645, 0.0003241888264225748, 144058000000, 
5.790042925368605, -0.012467245704343629, 6.449226102676543e-05, 144063000000, 
-0.14990288248588352, -0.01699097605134011, 8.161741586969454e-05, 144068000000, 
-0.10405983604983615, -0.030023810414794433, 0.0001470861284165795, 144073000000, 
-0.05639208920918244, -0.002101421942781403, 7.298508147555068e-05, 144078000000, 
-0.0340364417408936, 0.01847633825192949, -0.00014183339166143745, 144083000000, 
-0.048330229566806486, -0.0016033331894539436, -5.849792724376412e-05, 144088000000, 
-0.03641085342558948, 0.008254965110732341, 4.996201123371225e-05, 144093000000, 
8.665819331536301, 0.013472344568367971, 4.927288349296635e-05, 144098000000, 
-0.12848169525482855, 0.014968352245071955, -0.00029484262480249655, 144103000000, 
-0.08910802181786477, 0.017822224888489287, -8.318031608276203e-05, 144108000000, 
-0.03279481876797502, -0.008884275276601145, 8.709901809844206e-05, 144113000000, 
-0.03495485500132502, 0.006656702525028121, -0.000241716216692492, 144118000000, 
-0.025731017739364564, -0.0002649095105040532, 0.0001991971253853171, 144123000000, 
4.678254152619364, 0.0071108931861968445, -7.3527622771163e-05, 144129000000, 
1.2115759426588801, -0.00450358322819127, 0.00031765498038469243, 144134000000, 
-0.13471616493908667, 0.00038698036158212696, -0.0002684559129330255, 144139000000, 
-0.06471924824194325, -0.007447397428909267, -6.821927699740218e-05, 144144000000, 
-0.012065645935408612, -0.00469908018871388, 3.858584400836012e-05, 144149000000, 
-0.053052054266778934, 0.022235958212197298, -8.573916216658368e-05, 144154000000, 
-0.03941178348303103, -0.016641896753278245, -0.00014661194044308064, 144159000000, 
4.952815669466769, -0.008770630275961361, -0.00022126852099674837, 144164000000, 
-0.12349065923318563, -0.009097256645922834, -0.00012053191778932658, 144169000000, 
-0.09808432571027521, -0.01910646966505353, 0.0002250314788991341, 144174000000, 
-0.028397160798578628, 0.01151096919809206, 0.0002684350492212978, 144179000000, 
