imu_ax (m^2/s), imu_ay (m^2/s), kf_ax (m^2/s), kf_ay (m^2/s), kf_vx (m/s), kf_w (rad/s), kf_x (m), kf_y (m), stamp, 
0.01582270860671997, 0.0034653544425964355, 0.01318102327646745, 0.0, 0.00010961349918060258, 0.0, -2.7403374795150626e-05, 0.0, 1731705465201536026, 
-0.016276001930236816, 0.005130290985107422, -0.009481679784962366, 4.148916484799019e-12, 0.00018755813990187502, 2.2120695411937926e-08, -3.2795674750596577e-05, 3.0309085355135315e-15, 1731705465253536818, 
0.0018549561500549316, 0.005110323429107666, -0.0007981109051455413, -9.158186768582714e-11, -0.00012711361892082387, 7.204725069063714e-07, -1.5578459186190833e-06, 1.6585202772306038e-13, 1731705465299524998, 
-0.014268755912780762, 0.01406395435333252, -0.011108780727377258, 1.306963725836306e-10, -0.00010830721424949716, -1.2067189936448521e-06, -2.94807220290237e-06, 1.1532460494716364e-13, 1731705465342571130, 
0.01796543598175049, -0.02548152208328247, 0.011152244911191236, -2.8416650514873e-10, -0.00015609976856131923, 1.8204159286572134e-06, 1.6669819341402765e-06, 2.927038867064642e-14, 1731705465391864545, 
0.008935987949371338, 0.01053321361541748, 0.009451493258844269, -1.8027279885492406e-10, 0.00021462925166670498, -8.399265126026129e-07, -3.541471707659552e-05, -1.0663494598181091e-13, 1731705465441651936, 
-0.007421731948852539, -0.005690574645996094, -0.0034696950932215503, -2.260392273868291e-10, 0.00019644665630586336, -1.1506392200175234e-06, -3.358983182935204e-05, 3.330810197039533e-13, 1731705465502589877, 
0.31738942861557007, 0.12607347965240479, 0.24214066088092484, 2.59759818420445e-08, 0.0013904473484739692, 1.8681744310961084e-05, -0.00015305701609703707, -2.3413331993697642e-12, 1731705465551570591, 
-0.11963683366775513, 0.3999664783477783, -0.03488633568117899, 0.00025642076586721095, 0.007567460902579485, 0.03388465023714969, -0.00035521254449844507, 3.507022838776421e-08, 1731705465602569999, 
0.08694863319396973, -0.04619663953781128, 0.05847402124054166, 0.013854183476147376, 0.021636176784117014, 0.6403249342239451, 0.000867282187526108, 4.6481196685255e-06, 1731705465700540348, 
