x, y, theta, stamp, 
-4.111009843654756e-08, 4.8352355008773884e-08, -4.7632992848952796e-07, 1729891053373757351, 
-4.111009843654756e-08, 4.8352355008773884e-08, -4.7633061385431746e-07, 1729891053423779838, 
-1.3360674984141951e-06, 1.571464281369117e-06, -1.5496979137378156e-05, 1729891053465836221, 
0.0007446578238159418, 1.9711098502739333e-05, 0.0006678261122806037, 1729891053515739806, 
0.004464031662791967, 0.00015283307584468275, 0.0037388246179002687, 1729891053565872569, 
0.011961881071329117, 0.00022180246014613658, 0.009844182861089137, 1729891053625456970, 
0.02068321965634823, 0.00031828563078306615, 0.016570152000585918, 1729891053675370776, 
0.03084482252597809, 0.0005022413679398596, 0.025451847056122162, 1729891053725597645, 
0.042603448033332825, 0.0008886348223313689, 0.03514393873494261, 1729891053773754559, 
0.057743411511182785, 0.0015488117933273315, 0.04781574072853866, 1729891053824787167, 
0.07084304094314575, 0.0021325289271771908, 0.05818443708494905, 1729891053865748579, 
0.0866827666759491, 0.0030455151572823524, 0.06984387144305619, 1729891053914788954, 
0.10195308178663254, 0.004173366818577051, 0.08331404040600075, 1729891053965857501, 
0.13516421616077423, 0.007280390243977308, 0.10855013496221508, 1729891054074891322, 
0.1656610071659088, 0.010879444889724255, 0.13177073753312502, 1729891054174753849, 
0.19264061748981476, 0.014721971936523914, 0.15235862658026952, 1729891054264766442, 
0.2239762544631958, 0.019829731434583664, 0.18721211527917675, 1729891054370870453, 
0.25702956318855286, 0.026277966797351837, 0.22437312409649224, 1729891054480001438, 
0.2839354872703552, 0.03251893073320389, 0.2553880822909364, 1729891054569756234, 
0.3130885660648346, 0.0402250736951828, 0.29096961174521846, 1729891054669761078, 
0.3424176275730133, 0.04922435060143471, 0.3296599201097816, 1729891054769861054, 
0.3686642050743103, 0.05825852230191231, 0.3696706737552894, 1729891054859808283, 
0.399715393781662, 0.0707206204533577, 0.4214736586192217, 1729891054969809290, 
0.42739829421043396, 0.08354881405830383, 0.46777151041035936, 1729891055069715928, 
0.4548999071121216, 0.09776554256677628, 0.5188210781497526, 1729891055170858648, 
0.4834800958633423, 0.11480402946472168, 0.5767860043955364, 1729891055279311435, 
0.5061474442481995, 0.12994885444641113, 0.6226830841964599, 1729891055369893825, 
0.5309963226318359, 0.14827223122119904, 0.6775268957520656, 1729891055469768336, 
0.5542647242546082, 0.16757826507091522, 0.7308016529885193, 1729891055570886086, 
0.5743132829666138, 0.18598608672618866, 0.7774128264187332, 1729891055659262694, 
0.5980508923530579, 0.21009474992752075, 0.8316815023059361, 1729891055769825219, 
0.6186591386795044, 0.2332456409931183, 0.8818938824384714, 1729891055869781120, 
0.6368023157119751, 0.2558424472808838, 0.928088896336342, 1729891055964878497, 
0.6541416049003601, 0.27918991446495056, 0.9706862503360255, 1729891056060081416, 
0.6726107001304626, 0.3067024052143097, 1.0132151632199364, 1729891056169774015, 
0.6883750557899475, 0.3325449824333191, 1.0467207190126422, 1729891056269861726, 
0.7025352716445923, 0.3577951490879059, 1.0771278230097756, 1729891056365793226, 
0.7160965204238892, 0.38308969140052795, 1.1053568243659997, 1729891056459306740, 
0.7309041023254395, 0.4134029746055603, 1.138030328109436, 1729891056569832488, 
0.7434739470481873, 0.441310852766037, 1.160990157597024, 1729891056669741532, 
0.7551539540290833, 0.46839815378189087, 1.1756080024779672, 1729891056765835984, 
0.7658615112304688, 0.49478965997695923, 1.1869614136819058, 1729891056860067018, 
0.7783196568489075, 0.5256730914115906, 1.198295174140991, 1729891056970793837, 
0.7890006899833679, 0.5534998178482056, 1.204868084306184, 1729891057069788836, 
0.7997096180915833, 0.5810638666152954, 1.209214575648763, 1729891057166803599, 
0.8099004626274109, 0.6075035929679871, 1.209665664570215, 1729891057259710976, 
0.8220732808113098, 0.6385157704353333, 1.2100007207277341, 1729891057369840489, 
0.8331787586212158, 0.6671972870826721, 1.2075726520303882, 1729891057469803460, 
0.8437899947166443, 0.6949223875999451, 1.2031205777559741, 1729891057566980678, 
0.8541087508201599, 0.7207370400428772, 1.1977137936559572, 1729891057660107112, 
0.866607129573822, 0.7518587708473206, 1.189389383163849, 1729891057769799540, 
0.8781009912490845, 0.7796756029129028, 1.1800370787826058, 1729891057869793489, 
0.8897647261619568, 0.8067699074745178, 1.1708685757105615, 1729891057966811922, 
0.9012035727500916, 0.8327260613441467, 1.164679121918882, 1729891058059286058, 
0.9149476885795593, 0.8633793592453003, 1.1549065792476128, 1729891058169851935, 
0.9274135828018188, 0.890618622303009, 1.1438864292461532, 1729891058269805914, 
0.9398757815361023, 0.9172950983047485, 1.134129618422042, 1729891058366823432, 
0.9521006941795349, 0.9426009654998779, 1.1263913608755987, 1729891058459216967, 
0.9667922854423523, 0.9724079370498657, 1.1208926832972426, 1729891058569812738, 
0.9801345467567444, 0.9994866251945496, 1.1160687974071632, 1729891058669809111, 
0.993384838104248, 1.0262070894241333, 1.11139251461705, 1729891058766831898, 
1.0062031745910645, 1.051415205001831, 1.1080482875125226, 1729891058859913388, 
1.0215450525283813, 1.081444263458252, 1.1051012907371691, 1729891058969855302, 
1.0352407693862915, 1.1080989837646484, 1.1025308298454062, 1729891059069815458, 
1.0487661361694336, 1.1343251466751099, 1.1019655898442828, 1729891059167824064, 
1.0617636442184448, 1.1595336198806763, 1.1026029525045102, 1729891059260031179, 
1.076744556427002, 1.1888526678085327, 1.1052280931406797, 1729891059369831808, 
1.09049654006958, 1.2161153554916382, 1.10854998840173, 1729891059469813070, 
1.1037383079528809, 1.2425683736801147, 1.1105006551787309, 1729891059567839092, 
1.1163958311080933, 1.2678682804107666, 1.1142357959640394, 1729891059659918356, 
1.1310299634933472, 1.2977677583694458, 1.1193197956946157, 1729891059769875803, 
1.1444212198257446, 1.324987769126892, 1.1239703583358536, 1729891059869829528, 
1.157282829284668, 1.3518067598342896, 1.1293204008303075, 1729891059967838311, 
1.1717230081558228, 1.3822014331817627, 1.137011323542546, 1729891060077193731, 
1.183342456817627, 1.407523274421692, 1.1446378137926083, 1729891060169872110, 
1.1961429119110107, 1.4351330995559692, 1.1491420409489397, 1729891060270826064, 
1.2088240385055542, 1.4628355503082275, 1.1568121966665095, 1729891060368849644, 
1.219977617263794, 1.4882698059082031, 1.1636121649886892, 1729891060460435401, 
1.2330142259597778, 1.5188322067260742, 1.1712131065496623, 1729891060569899033, 
1.2447900772094727, 1.5467082262039185, 1.1775761528821065, 1729891060670837394, 
1.2561146020889282, 1.5740288496017456, 1.1840740400907037, 1729891060768965239, 
1.268816351890564, 1.6049937009811401, 1.192168859154847, 1729891060878327424, 
1.2791242599487305, 1.6309711933135986, 1.1975708366225708, 1729891060970825154, 
1.2903310060501099, 1.659317135810852, 1.2023247947439943, 1729891061071885436, 
1.3010743856430054, 1.6872496604919434, 1.207422811996353, 1729891061168901005, 
1.310822606086731, 1.713208794593811, 1.2117743911668413, 1729891061260209287, 
1.3220090866088867, 1.7431378364562988, 1.2196244776853942, 1729891061371044735, 
1.3316407203674316, 1.7684918642044067, 1.2215935965557858, 1729891061472852854, 
1.340392827987671, 1.7917827367782593, 1.2225623345557577, 1729891061568950215, 
1.3500820398330688, 1.8187856674194336, 1.2273229548368132, 1729891061679198565, 
1.3573640584945679, 1.8387216329574585, 1.228664940197621, 1729891061769871872, 
1.365267038345337, 1.8601384162902832, 1.2306830106234017, 1729891061869869114, 
1.3725119829177856, 1.8806506395339966, 1.2320415213659441, 1729891061969952471, 
1.3787981271743774, 1.898382306098938, 1.232334121877229, 1729891062061026370, 
1.3863717317581177, 1.9195232391357422, 1.2345266751677721, 1729891062169905697, 
1.3925633430480957, 1.936633825302124, 1.2365442900523251, 1729891062269898917, 
1.3984100818634033, 1.9532884359359741, 1.2372727710782492, 1729891062369328519, 
1.4044697284698486, 1.9705924987792969, 1.2357497716972476, 1729891062479603456, 
1.409228801727295, 1.9840797185897827, 1.2369882312073326, 1729891062570905907, 
1.414241909980774, 1.9979171752929688, 1.2364804707982642, 1729891062669888302, 
1.41917884349823, 2.0114781856536865, 1.2365385727741318, 1729891062769950849, 
1.4239752292633057, 2.0254087448120117, 1.2365003302789546, 1729891062879516141, 
1.4280973672866821, 2.0362865924835205, 1.237808301172614, 1729891062971123563, 
