e, e_dot, e_int, stamp, 
0.7853982420317278, 0.0, 0.15707964840634556, 1732917742388500615, 
0.7853982420317278, 0.0, 0.15707964840634556, 1732917742478498145, 
0.7853982420317278, 0.0, 0.15707964840634556, 1732917742578478959, 
0.7853982420317278, 0.0, 0.15707964840634556, 1732917742669665010, 
0.7853982420317278, 0.0, 0.15707964840634556, 1732917742788635396, 
0.7835631271494501, -0.006117049607592406, 0.15695730741419373, 1732917742878513592, 
0.7871897508410297, 0.005971696031006335, 0.15707674133481386, 1732917742978559165, 
0.7859658613115841, 0.008009113873779969, 0.15711458262013758, 1732917743069919750, 
0.7532967907885735, -0.11297653350818744, 0.1550968268627458, 1732917743188567197, 
0.7452257179385808, -0.13580047791001082, 0.15229922466924922, 1732917743278502479, 
0.7409713600349564, -0.041084769178723425, 0.14929959125080738, 1732917743378776163, 
0.7347429546183205, -0.03494254440086775, 0.14806266883945718, 1732917743469701101, 
0.7287104439821261, -0.04086972017610102, 0.14696165057569352, 1732917743588481060, 
0.7233297492175192, -0.038044018002670876, 0.1457855431878644, 1732917743678530003, 
0.7208010144242405, -0.026364765192952166, 0.14485608050825907, 1732917743778584352, 
0.7204300205161286, -0.00966576233796886, 0.14430405227719253, 1732917743870098514, 
0.7224711905257917, 0.005567253671837265, 0.14424681503107736, 1732917743984501380, 
0.6267595232258192, -0.312234990967698, 0.13797738228451598, 1732917744081631232, 
0.617849959036991, -0.3487374382960022, 0.13113871151924011, 1732917744173975191, 
0.6098729492771757, -0.056288579828811525, 0.12363216210266573, 1732917744288442567, 
0.6017697667583557, -0.053600640928784436, 0.12196617833816815, 1732917744389925792, 
0.5963581372611592, -0.04504937338672188, 0.12053339021977937, 1732917744478836845, 
0.588614203345356, -0.043851878043332425, 0.11911614049099137, 1732917744578540206, 
0.5862263042558882, -0.033772776684236616, 0.11807990965749356, 1732917744670642785, 
0.5912747761068777, 0.008868575871739207, 0.1177410189138748, 1732917744783772065, 
0.4714546015696537, -0.3825723422874483, 0.10993037879549464, 1732917744878287417, 
0.46390063033293794, -0.42458048591313263, 0.10177533386729797, 1732917744978590765, 
0.4560567345695218, -0.05132622333377301, 0.09276079776480756, 1732917745088363510, 
0.44866914350999576, -0.050771622743140586, 0.09124176722749704, 1732917745189499071, 
0.44170596415443486, -0.04783590138362307, 0.08976212281559681, 1732917745278306206, 
0.4336423558770287, -0.05008929210989018, 0.08826783090276397, 1732917745378593850, 
0.4307534514318191, -0.03650837574205257, 0.0870734514308855, 1732917745488887203, 
0.32026651073794465, -0.37791948379694684, 0.07897748786978616, 1732917745588793692, 
0.314172281332302, -0.3886039003317236, 0.07101281623347105, 1732917745683508509, 
0.30546038175344614, -0.04935376328166171, 0.06265994492157952, 1732917745778601863, 
0.2983982032733451, -0.052580260196523065, 0.06120205775727288, 1732917745883511269, 
0.2899240848470329, -0.051787656354710755, 0.05958551132492161, 1732917745984931175, 
0.2842986613712233, -0.046998473007072716, 0.05817472996610675, 1732917746078056408, 
0.28122830065092397, -0.028985947320363154, 0.05703006979127868, 1732917746178586517, 
0.2884741093854779, 0.013918160047515412, 0.056933404760508344, 1732917746288598363, 
0.1758554553127606, -0.35124281779387795, 0.04970385768994416, 1732917746388693585, 
0.17013874116840144, -0.3944512273902549, 0.042297887057776, 1732917746478669821, 
0.16248905038131167, -0.04455468310482972, 0.03389888312416491, 1732917746579588119, 
0.15476217329507436, -0.051255226244423614, 0.03249266432298583, 1732917746688155606, 
0.1488418157239909, -0.0454907821910692, 0.031072869293358462, 1732917746789555399, 
0.14464448772497074, -0.03372561856701206, 0.029883231782935733, 1732917746879528052, 
0.13931395837409022, -0.03175952449966898, 0.028853350788203457, 1732917746978712555, 
0.04807652400362916, -0.32189321240447194, 0.022135664673512676, 1732917747088565113, 
0.05032151033557586, -0.29664149346171453, 0.01584746618088635, 1732917747190550695, 
0.04966112961867564, 0.005282018716821583, 0.009870610930525377, 1732917747278618362, 
0.04672297465383202, -0.01199511893914614, 0.009780374307205568, 1732917747378538288, 
0.04143490066126865, -0.02742076319135663, 0.009187933662251754, 1732917747489921383, 
0.039013886382513796, -0.025696960904394068, 0.00847811744650763, 1732917747584565776, 
0.03919710273106447, -0.007459326434013924, 0.00797639265165646, 1732917747678517428, 
0.04623524056530637, 0.024071180609308573, 0.008296415311925643, 1732917747778546186, 
-0.026052647960062125, -0.21749916897042199, 0.003958646355753914, 1732917747889071058, 
-0.027687862949920317, -0.24641034505075562, -0.0005003513563117383, 1732917747984920163, 
-0.02784477733597135, -0.005973764586364079, -0.005439019216396919, 1732917748078506808, 
-0.030132398319363984, -0.008148451231478893, -0.00571100257368371, 1732917748179583883, 
-0.03268449439058052, -0.01613239018203057, -0.00604411133639439, 1732917748289789710, 
-0.03434728862596981, -0.014049634355352744, -0.006477612089060954, 1732917748385593605, 
-0.03517440797418325, -0.00829971194534244, -0.006813746066048905, 1732917748478512069, 
-0.030386324953516564, 0.013203212241510812, -0.006660534770244642, 1732917748579574880, 
0.10118425891553118, 0.4545288896323814, 0.0023749017325220907, 1732917748689055154, 
0.10908876704739479, 0.46491697333637116, 0.011992446733960627, 1732917748785578570, 
0.11668321786652669, 0.051663196503318375, 0.02179708292196351, 1732917748879519582, 
0.12369707959034404, 0.04869437514316418, 0.0232979376336177, 1732917748979587370, 
0.13115362464442926, 0.04823468925967522, 0.024768928140086667, 1732917749069616083, 
0.14225631080886147, 0.06186410406172479, 0.026473801002908984, 1732917749185589745, 
0.15083881054221304, 0.06561728632594595, 0.028283249733033585, 1732917749279536395, 
0.14811065756479813, 0.019514489186455524, 0.02941371859439151, 1732917749379658250, 
0.24536206381375303, 0.3150775109051333, 0.03628743546138428, 1732917749489087507, 
0.24790236296041201, 0.3326390179853796, 0.042758338955930876, 1732917749585658910, 
0.25340977155701316, 0.026825692477533785, 0.04977827988874521, 1732917749679528334, 
0.25919891393356087, 0.03765516991049619, 0.05070073656339907, 1732917749780645048, 
0.26362493761739736, 0.03405055353461398, 0.051748908207198095, 1732917749869016287, 
0.273111235410332, 0.046374404922570424, 0.05306233913075268, 1732917749986594313, 
0.2799635621805414, 0.05446208187714685, 0.05444664901388472, 1732917750079550824, 
0.27975582359025863, 0.02214862726642212, 0.05552204141207547, 1732917750180658720, 
0.3398276044826425, 0.19954680767367025, 0.0599697993502295, 1732917750289558352, 
0.34557989496297736, 0.21941357124239577, 0.06434422153572524, 1732917750386598465, 
0.3527501319330577, 0.043075091501384076, 0.06921050875857851, 1732917750479545887, 
0.3591321942889516, 0.04517433108658079, 0.07049748141233245, 1732917750576662156, 
0.3678945096749915, 0.050481259139779265, 0.07198512239313339, 1732917750689813087, 
0.37708835030392174, 0.05985385338323379, 0.07360767028452432, 1732917750786602933, 
0.3887750077492744, 0.06960166024760979, 0.07558385784854585, 1732917750879560018, 
0.38980496386071906, 0.04238871185599106, 0.07704455479426102, 1732917750976693257, 
0.39027368503283344, 0.004995590945196711, 0.07792357710952179, 1732917751089207717, 
0.3925168545927862, 0.009039635773557078, 0.07817303356575592, 1732917751187615562, 
0.39679367275828836, 0.021733292418183076, 0.07863894749226052, 1732917751279655906, 
0.4022474085185006, 0.032435179752381416, 0.07943719572463834, 1732917751377660490, 
0.37473364893664285, -0.07353341273881837, 0.07825164868089546, 1732917751469794230, 
0.37303484929580666, -0.09737519740897982, 0.07666772711673, 1732917751587609480, 
0.3752078412162123, 0.0015806409318982102, 0.07486508929657745, 1732917751680585914, 
0.37785855522483813, 0.016079019763438247, 0.07507341638245714, 1732917751777707950, 
0.38042929612879206, 0.017404849708599162, 0.07556637950465617, 1732917751869799325, 
0.3325182635049204, -0.15113430573305905, 0.07272040765723671, 1732917751987617527, 
0.33042094438420944, -0.16669450581527542, 0.06955790026786146, 1732917752079653993, 
0.32805272002430885, -0.014885144935371889, 0.06606612852756258, 1732917752177628573, 
0.3279241544635645, -0.008322633068816495, 0.06575985459147218, 1732917752290382641, 
0.3311735539748597, 0.010402779835169499, 0.06581002856418221, 1732917752387675328, 
0.3332009346237703, 0.0175892672006861, 0.06615324287081296, 1732917752480605855, 
0.2706124557370049, -0.20187032745951608, 0.06233246295570899, 1732917752578702173, 
0.27344379225365056, -0.19919047456706584, 0.05848381217429505, 1732917752691640213, 
0.2749659257582997, 0.014511566737649417, 0.05460147824993034, 1732917752788624766, 
0.2764420184287668, 0.009994087250387492, 0.054990115762714474, 1732917752880613026, 
0.2760577747627866, 0.0036394966816229632, 0.05516438126332354, 1732917752978741326, 
0.27920179773544374, 0.009199264355589746, 0.05544677272846647, 1732917753090157303, 
0.20964979671231765, -0.22135992683489647, 0.05099395794736986, 1732917753189625477, 
0.21366573417392742, -0.21845354520505436, 0.04683448857477925, 1732917753280643852, 
0.2140890168675691, 0.014797400517504814, 0.042493636516920945, 1732917753379705192, 
0.2136373495882291, -9.461528566105197e-05, 0.04275947337531504, 1732917753489250399, 
0.2153729275774301, 0.004279702366203342, 0.042873286268881886, 1732917753589703674, 
0.1501682193024918, -0.21156376761912435, 0.0386118997645434, 1732917753679597168, 
0.14782836124986232, -0.22514855442522594, 0.03422463387531895, 1732917753779619596, 
0.15308883151191455, 0.009735374031409153, 0.030072360804284576, 1732917753889652980, 
0.1562296577728779, 0.02800432174338526, 0.030476456702310317, 1732917753989643637, 
0.15684512522942162, 0.012520979058356918, 0.031077574300947604, 1732917754080635177, 
0.1569823348208308, 0.0025089234931763293, 0.031337141188208684, 1732917754179733550, 
0.09287156656366213, -0.21324519555253163, 0.027113268440927638, 1732917754289239919, 
0.09754624185196548, -0.19812030989621773, 0.023160009549097228, 1732917754389641381, 
0.09606177314236275, 0.010634021929002055, 0.01909863877053269, 1732917754480649784, 
0.09201475549930715, -0.018438287842194406, 0.019041518032909027, 1732917754579624548, 
0.0928314715366454, -0.010767672019057853, 0.018727200011887685, 1732917754669600685, 
0.03636380083262836, -0.18550318222226267, 0.014747335191238727, 1732917754789714284, 
0.03237958207170877, -0.2015062982164554, 0.010771656962732168, 1732917754879612522, 
0.03209824358847024, -0.014218524147193712, 0.006722775099520491, 1732917754979648331, 
0.031733869588694175, -0.0021523749433819774, 0.006414113016591546, 1732917755069662129, 
0.03237578011055109, 0.0009251217402694856, 0.006413859552514367, 1732917755189662319, 
-0.009303996386712754, -0.13679288658468977, 0.0036537102208355006, 1732917755280638715, 
-0.009810629384718661, -0.1406213649842325, 0.0008840769559413116, 1732917755379760118, 
-0.005960198486493207, 0.011145993000731824, -0.001671654950528308, 1732917755489450503, 
-0.003628500134404966, 0.02060709750104565, -0.001293288533707789, 1732917755589670592, 
-0.0043372623547521805, 0.005409787105803421, -0.0009283973983766902, 1732917755680667280, 
-0.00613903878578359, -0.008368462171262081, -0.0009403200849960491, 1732917755779700869, 
-0.03664337634356918, -0.10768704662938999, -0.003141311832273663, 1732917755889460796, 
-0.03355602595244256, -0.09138995722219656, -0.005089229405453022, 1732917755989798849, 
-0.03431950968180031, 0.007746222205896232, -0.00696792746518747, 1732917756080623149, 
-0.03630210489577368, -0.009153596477770401, -0.006945176035334437, 1732917756179645903, 
-0.03702451281133423, -0.00901667709844641, -0.007176408492593881, 1732917756269020661, 
-0.058238966474322806, -0.07312287192849709, -0.008771038945428715, 1732917756389672316, 
-0.061012865315497766, -0.07996117501387845, -0.01041842297341032, 1732917756479624506, 
-0.06242061660763398, -0.013938833777703922, -0.012111496559830303, 1732917756579954221, 
-0.0635468241023649, -0.0084465292895571, -0.01246535373503311, 1732917756669331133, 
-0.06783372895577444, -0.018043707827134863, -0.012920077977718221, 1732917756789710377, 
-0.07151713452502118, -0.026567701408854266, -0.013526512505544035, 1732917756879912605, 
-0.08180889172804418, -0.046583875907565776, -0.01474398368058932, 1732917756979656357, 
-0.08146963729657997, -0.033175009238529306, -0.015653044236643023, 1732917757069673999, 
-0.08404028518194262, -0.007437978179661482, -0.01648792094710445, 1732917757189835499, 
-0.08718356865110222, -0.0190464378484075, -0.016846232741974988, 1732917757279647834, 
-0.08953271396915286, -0.01830809595736745, -0.01738377118681318, 1732917757379692411, 
-0.08782176125074304, -0.0021273086654693962, -0.017635869591399872, 1732917757489168148, 
-0.08680564336803065, 0.009090235337074018, -0.017610674572528434, 1732917757589866293, 
-0.08435103587132953, 0.011569084598045029, -0.01726522936600688, 1732917757679662600, 
-0.08456586363037366, 0.007465932458856628, -0.017048169524648923, 1732917757779465517, 
-0.0847942609398935, -0.0014774168952132645, -0.016914077362773113, 1732917757870376424, 
-0.07955654143129176, 0.016697740663606336, -0.01659444440010393, 1732917757989796766, 
-0.07845368762727678, 0.02113524437538909, -0.016186965999897468, 1732917758079085475, 
-0.07751852512063295, 0.006793387702196026, -0.0157019169452801, 1732917758179221514, 
-0.07689880341863176, 0.005182947362150081, -0.015524734411102767, 1732917758270877252, 
-0.08006249655463438, -0.008479904780004746, -0.015631988339593273, 1732917758390817345, 
-0.08070928938011246, -0.012701619871602343, -0.015844705956891907, 1732917758479129480, 
-0.06898316307259678, 0.036931111606792, -0.015316996600489574, 1732917758529453200, 
-0.06990016700069113, 0.03603040793140444, -0.014639507963560025, 1732917758629096737, 
-0.07306747363568733, -0.01361436854363518, -0.014130053580598349, 1732917758789270474, 
-0.06946032675919778, 0.0014661341383111666, -0.014161864493038415, 1732917758879310561, 
-0.07012396719997582, 0.009811688119038356, -0.014176784506324062, 1732917758929701661, 
-0.07100116475862395, -0.0051361266647539, -0.014039030581186503, 1732917759030111964, 
-0.05566176409005208, 0.04820734369974581, -0.013119126403243456, 1732917759189826789, 
-0.054117404421146986, 0.056279201124923205, -0.012052022217988201, 1732917759279888327, 
-0.053165984489583984, 0.008319265334893652, -0.010863010200052203, 1732917759329985175, 
-0.05382457990567424, 0.000976081718242483, -0.010740531254427014, 1732917759430089547, 
-0.05160124949455436, 0.005215783316765421, -0.010572787592654172, 1732917759589162724, 
-0.03608890869332915, 0.05911890404115031, -0.00943431587290385, 1732917759679190825, 
-0.03499769555539878, 0.055345179797185264, -0.008179190249552153, 1732917759729194805, 
-0.03278708727237811, 0.011006071403170115, -0.006924912768073736, 1732917759830121159, 
-0.03369722517879992, 0.004334901255329537, -0.006765467200438454, 1732917759990798898, 
-0.03206976705213305, 0.0023910674008168855, -0.006570271966887405, 1732917760029803345, 
-0.03037543740815707, 0.011072625902142827, -0.0064094953092726685, 1732917760129821163, 
-0.021209360847569414, 0.03620135401521211, -0.005576971020523969, 1732917760269959864, 
-0.02211405551156309, 0.02753793965531326, -0.0049132569178193045, 1732917760334715598, 
-0.0213024050367292, -0.0003101472971992851, -0.004308388093057447, 1732917760434657621, 
-0.020463311673025286, 0.0055024794617926824, -0.004258651481421172, 1732917760484658677, 
-0.019685152094600422, 0.005390843140429258, -0.004096724586956994, 1732917760625850076, 
-0.3036070007056024, -0.9438122967752571, -0.022917030964881874, 1732917760790723541, 
-0.31801553976591124, -0.994434625571036, -0.04275384617107427, 1732917760879663053, 
-0.3254888683417032, -0.0729395587870026, -0.06314076058754779, 1732917760929698731, 
-0.34697065698976126, -0.09651705741283341, -0.06603167100649171, 1732917761039139808, 
-0.3825602174577605, -0.19023783038685757, -0.07033464951928166, 1732917761190746289, 
-0.5379175418840774, -0.636489616314387, -0.08449656108877328, 1732917761279189344, 
-0.5507581996868574, -0.5606599407636562, -0.09808239726857967, 1732917761329706022, 
-0.5450614113757214, -0.023812898305480095, -0.10891581019644375, 1732917761469900139, 
-0.5372962781653593, 0.04487307173832685, -0.10887439261519587, 1732917761539736361, 
-0.5321709161118497, 0.04296831754623883, -0.10763524037686202, 1732917761629672304, 
-0.5347535891132944, 0.00847563017354965, -0.10694805222603355, 1732917761679673046, 
-0.540787872879765, -0.02872318922638432, -0.10718082520699394, 1732917761729716116, 
-0.582156701260587, -0.15801037382430883, -0.11051321088357643, 1732917761779713748, 
-0.5755558852922262, -0.11589337470820398, -0.11323336396217189, 1732917761889036322, 
-0.5616487084291472, 0.06835997610479964, -0.11462408633213068, 1732917761991913057, 
-0.5509912211026794, 0.08188221396515612, -0.11254638765493687, 1732917762079877741, 
-0.5480307811979018, 0.04539309077081777, -0.11071138071531524, 1732917762385242414, 
