x, y, theta, stamp, 
2.055656267430095e-08, -2.417638889085083e-08, 2.3858712125698583e-07, 1729890030553516125, 
2.055656267430095e-08, -2.417638889085083e-08, 2.3858078665382553e-07, 1729890030616403836, 
3.489280425128527e-05, -4.102026650798507e-05, 0.00040460082075169585, 1729890030663850911, 
0.0016158994985744357, -8.60422442201525e-05, 0.006280269029741882, 1729890030713416449, 
0.004667697940021753, 0.00018097725114785135, 0.013449884591730818, 1729890030755368347, 
0.010293465107679367, 0.0005694394931197166, 0.026794565470845265, 1729890030805363914, 
0.01767958514392376, 0.0014678138541057706, 0.04483327581558128, 1729890030855353239, 
0.02620701491832733, 0.0022122503723949194, 0.06377536717521967, 1729890030903479080, 
0.03676138073205948, 0.0037183770909905434, 0.08807970329406375, 1729890030953910513, 
0.05207030847668648, 0.005817194003611803, 0.12436806037793545, 1729890031016961323, 
0.060059014707803726, 0.007222626358270645, 0.1421559348687631, 1729890031045458367, 
0.07970675826072693, 0.010156618431210518, 0.18440494102388977, 1729890031113421628, 
0.09147445857524872, 0.012443925254046917, 0.20897574123470958, 1729890031155375345, 
0.10489875823259354, 0.01551779080182314, 0.23869509697829552, 1729890031205396450, 
0.13097800314426422, 0.022138889878988266, 0.2984381479382091, 1729890031304472387, 
0.17426075041294098, 0.03746028617024422, 0.39046619997378773, 1729890031464466829, 
0.20460258424282074, 0.05101797729730606, 0.43050733440189315, 1729890031556384788, 
0.22184129059314728, 0.05911153554916382, 0.45111675432037834, 1729890031606372286, 
0.25341135263442993, 0.07573991268873215, 0.4918135419282756, 1729890031704513437, 
0.2891475558280945, 0.09611731767654419, 0.5416254202315369, 1729890031817239840, 
0.33233124017715454, 0.1244264766573906, 0.5980162984660824, 1729890031956384985, 
0.3473477363586426, 0.1352071762084961, 0.6156658089004353, 1729890032006370733, 
0.3780320882797241, 0.15800519287586212, 0.6437579507109347, 1729890032105456798, 
0.4055987298488617, 0.1798449158668518, 0.6682818400482963, 1729890032195388849, 
0.4518387019634247, 0.2187757045030594, 0.7156651595562579, 1729890032355413174, 
0.4659600853919983, 0.23192636668682098, 0.7311421640250063, 1729890032407375920, 
0.4948071837425232, 0.2584148049354553, 0.7515905188665992, 1729890032505433595, 
0.5393213033676147, 0.30211853981018066, 0.7848196384332797, 1729890032665410913, 
0.5637530088424683, 0.32725733518600464, 0.8057425794298115, 1729890032755392966, 
0.5769622325897217, 0.34163033962249756, 0.8147399665920537, 1729890032806378989, 
0.6024166345596313, 0.36971724033355713, 0.8376863125655936, 1729890032905499405, 
0.6390268802642822, 0.41251319646835327, 0.877383787613039, 1729890033065746608, 
0.6582203507423401, 0.4364713430404663, 0.8947099960790624, 1729890033155389867, 
0.6688248515129089, 0.45004114508628845, 0.9070751675143708, 1729890033205446906, 
0.6892344355583191, 0.4769367277622223, 0.9270066566225786, 1729890033305514713, 
0.7181962728500366, 0.516622006893158, 0.9552737342508805, 1729890033466085127, 
0.7325435280799866, 0.5370996594429016, 0.9690478372113853, 1729890033555399818, 
0.7404057383537292, 0.548666775226593, 0.9768771012638908, 1729890033606418717, 
0.7558098435401917, 0.5721762180328369, 0.9923690270012924, 1729890033705464792, 
0.7685515880584717, 0.5923962593078613, 1.0045365477708834, 1729890033795405796, 
0.7886736989021301, 0.6247612833976746, 1.024384489364777, 1729890033955415567, 
0.7944729328155518, 0.6344730854034424, 1.028508140655305, 1729890034005406222, 
0.8060184121131897, 0.6541521549224854, 1.0391410093657372, 1729890034105502318, 
0.8221532106399536, 0.6823710799217224, 1.052055731271215, 1729890034266080157, 
0.8308110237121582, 0.6972246170043945, 1.0573074522158123, 1729890034355460709, 
0.8355513215065002, 0.7054166793823242, 1.0588684544890858, 1729890034406416947, 
