x, y, th, stamp, 
0.5317223072052002, -2.500828981399536, 1.6802519394381792, 1728074595835920606, 
0.5318148136138916, -2.5007309913635254, 1.6812647212175658, 1728074595882922710, 
0.5318194031715393, -2.499326229095459, 1.6943048935209308, 1728074595931057483, 
0.5312249064445496, -2.4958794116973877, 1.7142870179314644, 1728074595978928514, 
0.5307462811470032, -2.4913175106048584, 1.7378452392754964, 1728074596028502683, 
0.5302761793136597, -2.4871513843536377, 1.7591633164621867, 1728074596075361506, 
0.5294047594070435, -2.4821832180023193, 1.783534090571423, 1728074596139060824, 
0.5287448763847351, -2.478793144226074, 1.8012444661118734, 1728074596188943629, 
0.5279229879379272, -2.4754512310028076, 1.8202270204235318, 1728074596235877109, 
0.527199387550354, -2.4719669818878174, 1.8411913048113902, 1728074596283913283, 
0.5263153314590454, -2.468475818634033, 1.8616711737792657, 1728074596331910024, 
0.5253633856773376, -2.464986801147461, 1.881750024764944, 1728074596378944309, 
0.5242407321929932, -2.461329460144043, 1.9025643838385529, 1728074596428165445, 
0.5227715969085693, -2.4567859172821045, 1.9285213111772617, 1728074596490990952, 
0.5216103792190552, -2.453457832336426, 1.9485649883300404, 1728074596538943128, 
0.520229697227478, -2.4500367641448975, 1.9694185867826035, 1728074596588920856, 
0.5188925266265869, -2.446664571762085, 1.989281703344505, 1728074596635890814, 
0.5174388885498047, -2.4432568550109863, 2.010522705047271, 1728074596683929669, 
0.5160865783691406, -2.440120220184326, 2.030885504499707, 1728074596730916785, 
0.5145032405853271, -2.4368155002593994, 2.051655225252311, 1728074596778930841, 
0.5129319429397583, -2.43339467048645, 2.073052453635439, 1728074596829046657, 
0.5112519860267639, -2.4304420948028564, 2.0926685691531355, 1728074596875762049, 
0.5089754462242126, -2.4263858795166016, 2.1197403507517363, 1728074596938955646, 
0.5070830583572388, -2.42311954498291, 2.14133054385608, 1728074596988956098, 
0.5051528215408325, -2.4200046062469482, 2.161409644091816, 1728074597035881857, 
0.5032275915145874, -2.4169793128967285, 2.1819381705760463, 1728074597083918580, 
0.5013540983200073, -2.414128065109253, 2.2019078660692966, 1728074597131118763, 
0.49927905201911926, -2.4111905097961426, 2.2224583595342815, 1728074597178935160, 
0.49710413813591003, -2.408109188079834, 2.243864306012887, 1728074597228575692, 
0.4942359924316406, -2.404409646987915, 2.270107805612261, 1728074597290552519, 
0.4919898808002472, -2.401589870452881, 2.2914321294565427, 1728074597339956119, 
0.48961323499679565, -2.398935317993164, 2.3118442478280667, 1728074597388892299, 
0.4872615933418274, -2.3963050842285156, 2.3317143746927083, 1728074597435937600, 
0.4848807454109192, -2.393641948699951, 2.352412114037172, 1728074597483938890, 
0.4824327826499939, -2.3910634517669678, 2.371887399758591, 1728074597530933223, 
0.4798837900161743, -2.388385772705078, 2.3922927587094964, 1728074597579953762, 
0.4770866930484772, -2.385786533355713, 2.412587133228323, 1728074597628673786, 
0.47465190291404724, -2.38344144821167, 2.4324042256188685, 1728074597676051957, 
0.47114065289497375, -2.3803815841674805, 2.4595501837125067, 1728074597739991524, 
0.46833691000938416, -2.3779215812683105, 2.481156333403907, 1728074597788962675, 
0.46557098627090454, -2.3757193088531494, 2.502032644162902, 1728074597835896569, 
0.4625721573829651, -2.3733506202697754, 2.5220789649604276, 1728074597883953324, 
0.4598259925842285, -2.3712432384490967, 2.5414671359080536, 1728074597931926482, 
0.45690545439720154, -2.3692760467529297, 2.559997364335591, 1728074597979048521, 
0.45375847816467285, -2.3671517372131348, 2.5797890655085145, 1728074598029021150, 
0.44983765482902527, -2.364640235900879, 2.6070329849380856, 1728074598092184577, 
0.44678598642349243, -2.362767219543457, 2.6285478404764606, 1728074598139240761, 
0.4437047839164734, -2.3609583377838135, 2.6497430928378445, 1728074598187916587, 
0.4405154585838318, -2.3592581748962402, 2.669944495651756, 1728074598235967324, 
0.43737950921058655, -2.357645034790039, 2.689343004992537, 1728074598283961487, 
0.4340827465057373, -2.3559794425964355, 2.7088358932088124, 1728074598331947191, 
0.4307795763015747, -2.3544418811798096, 2.7283339560931283, 1728074598380000095, 
0.427450567483902, -2.3529646396636963, 2.749554421161002, 1728074598428832399, 
0.4242664873600006, -2.3515965938568115, 2.770072257327258, 1728074598475404230, 
0.41995859146118164, -2.34977388381958, 2.798900099679357, 1728074598538973773, 
0.41657713055610657, -2.34854793548584, 2.8193557299409755, 1728074598587970134, 
0.41321152448654175, -2.3474204540252686, 2.8392546527014533, 1728074598635949640, 
