x, y, th, stamp, 
-0.4693267047405243, -2.8973336219787598, -0.6166451703815944, 1728074306828778615, 
-0.4693267047405243, -2.8973336219787598, -0.6166451703815944, 1728074306876861694, 
-0.4693267047405243, -2.8973336219787598, -0.6166451703815944, 1728074306924834505, 
-0.4693267047405243, -2.8973336219787598, -0.6166451703815944, 1728074306972959140, 
-0.4693267047405243, -2.8973336219787598, -0.6166451703815944, 1728074307036800050, 
-0.4693267047405243, -2.8973336219787598, -0.6166451703815944, 1728074307084786433, 
-0.46716442704200745, -2.8988325595855713, -0.6112477988588703, 1728074307132855864, 
-0.463336318731308, -2.9013524055480957, -0.6009297036004724, 1728074307180737860, 
-0.45768973231315613, -2.904794454574585, -0.5857374807329789, 1728074307228758671, 
-0.45119160413742065, -2.908952236175537, -0.5655112769601576, 1728074307276870360, 
-0.443267822265625, -2.9135777950286865, -0.5415260274752324, 1728074307324782735, 
-0.4345763325691223, -2.9184226989746094, -0.5155822810779742, 1728074307372341218, 
-0.423238068819046, -2.924487590789795, -0.48331107661142525, 1728074307436113769, 
-0.4146466851234436, -2.928818702697754, -0.4576547019191992, 1728074307484716409, 
-0.40660160779953003, -2.9326345920562744, -0.43338716081518003, 1728074307532764744, 
-0.39859291911125183, -2.936126708984375, -0.41051791107190677, 1728074307580741408, 
-0.39029622077941895, -2.9396440982818604, -0.3862743962120081, 1728074307628739475, 
-0.3816092908382416, -2.94285249710083, -0.3625439570359958, 1728074307676781309, 
-0.37310636043548584, -2.946085214614868, -0.33904384744113697, 1728074307725110531, 
-0.36385416984558105, -2.9491734504699707, -0.31471027626710407, 1728074307772202977, 
-0.35213881731033325, -2.9528446197509766, -0.28224356049872557, 1728074307836806407, 
-0.3432905375957489, -2.9554502964019775, -0.2580714905200176, 1728074307884794734, 
-0.33437252044677734, -2.957695245742798, -0.23407431828865208, 1728074307932747670, 
-0.32527753710746765, -2.9597277641296387, -0.21092185166331023, 1728074307980784940, 
-0.31618231534957886, -2.961684226989746, -0.18753203432694654, 1728074308028745149, 
-0.3068903684616089, -2.9632177352905273, -0.1639108946288847, 1728074308076768513, 
-0.2947470247745514, -2.965111017227173, -0.13106355473427192, 1728074308140900530, 
-0.2857123911380768, -2.9662036895751953, -0.1069158129101071, 1728074308188673634, 
-0.27649080753326416, -2.967156410217285, -0.08298296892972885, 1728074308236785457, 
-0.26741936802864075, -2.967799186706543, -0.05948511899332916, 1728074308284799754, 
-0.25819894671440125, -2.968294143676758, -0.035745046999981316, 1728074308332772968, 
-0.24905022978782654, -2.9685323238372803, -0.011689044408356369, 1728074308380786457, 
-0.24001814424991608, -2.968449592590332, 0.012015880071201693, 1728074308428768763, 
-0.23100097477436066, -2.968245267868042, 0.036371513037453736, 1728074308476784086, 
-0.22199802100658417, -2.967625856399536, 0.060327888156492177, 1728074308524350795, 
-0.21271607279777527, -2.9669480323791504, 0.08423923112204147, 1728074308572993505, 
-0.20042917132377625, -2.9656641483306885, 0.11706348928286267, 1728074308636801253, 
-0.191520556807518, -2.9644393920898438, 0.14168953388819777, 1728074308684804081, 
-0.18240535259246826, -2.9628043174743652, 0.16610972878751834, 1728074308732798610, 
-0.17336441576480865, -2.960961103439331, 0.19070633496679085, 1728074308780756739, 
-0.1645389348268509, -2.9590418338775635, 0.2142932222919125, 1728074308828755825, 
-0.15560685098171234, -2.9568660259246826, 0.23815332260369107, 1728074308876879374, 
-0.14656299352645874, -2.9543700218200684, 0.2624991557888597, 1728074308924649369, 
-0.13494376838207245, -2.951066493988037, 0.2939548239992838, 1728074308988251909, 
-0.12618058919906616, -2.94819712638855, 0.31883324553284187, 1728074309036799208, 
-0.11762523651123047, -2.945263147354126, 0.34370801559011355, 1728074309084771435, 
-0.10927201807498932, -2.9422266483306885, 0.3668499030699378, 1728074309132803824, 
-0.10078884661197662, -2.938992738723755, 0.3915145974694858, 1728074309180892410, 
-0.09233763068914413, -2.935368537902832, 0.41700422470571025, 1728074309228758976, 
-0.08393729478120804, -2.9313902854919434, 0.4418300946330291, 1728074309277846818, 
-0.0757613480091095, -2.927394151687622, 0.4645815649322038, 1728074309324749755, 
-0.06775929778814316, -2.9230642318725586, 0.4880160772083096, 1728074309373084522, 
-0.0569971539080143, -2.9169700145721436, 0.5204045767439466, 1728074309437272848, 
-0.04932115599513054, -2.912341833114624, 0.5439934359893634, 1728074309484952716, 
-0.04164032265543938, -2.9074530601501465, 0.5685455398985896, 1728074309532773967, 
-0.034166574478149414, -2.902294158935547, 0.5918809832176989, 1728074309580786893, 
-0.026554478332400322, -2.896932363510132, 0.6161981456840316, 1728074309628810511, 
-0.01906510815024376, -2.8913116455078125, 0.6416000119999516, 1728074309677815047, 
-0.011926797218620777, -2.885772943496704, 0.6654602479767854, 1728074309724783489, 
-0.002484074328094721, -2.8778648376464844, 0.6975187701553132, 1728074309788528319, 
0.0045691258274018764, -2.8718209266662598, 0.7224953151923587, 1728074309837245477, 
0.011075017973780632, -2.8657867908477783, 0.744896339640175, 1728074309884789567, 
0.01775267906486988, -2.8596816062927246, 0.7686158390110158, 1728074309932819334, 
0.02427426539361477, -2.853330135345459, 0.7932430902713891, 1728074309980794663, 
0.030772848054766655, -2.846632242202759, 0.8173430486491721, 1728074310028818017, 
0.03716537728905678, -2.839686393737793, 0.8424862718761398, 1728074310077815016, 
0.04295990243554115, -2.832925796508789, 0.866417037712707, 1728074310124410289, 
0.0487530343234539, -2.825639247894287, 0.8907261853731562, 1728074310172321026, 
0.05627712979912758, -2.816132068634033, 0.9244070637511815, 1728074310236824582, 
0.061585817486047745, -2.8088722229003906, 0.9476472030229377, 1728074310284819504, 
0.06672419607639313, -2.8013131618499756, 0.9715696096156848, 1728074310332854736, 
0.07197978347539902, -2.7934799194335938, 0.9966161432630941, 1728074310380798861, 
0.07706532627344131, -2.78555965423584, 1.0207209440201694, 1728074310429780357, 
0.08181370794773102, -2.7777373790740967, 1.0439511042514078, 1728074310477096055, 
0.08642992377281189, -2.76973557472229, 1.0690211341959261, 1728074310524378546, 
0.09236113727092743, -2.758737564086914, 1.101997270297164, 1728074310589468102, 
0.09637583792209625, -2.750825881958008, 1.125749629977147, 1728074310636606076, 
0.10019698739051819, -2.7423346042633057, 1.1498554082090584, 1728074310684796999, 
0.10391842573881149, -2.733948230743408, 1.173702968292644, 1728074310732799257, 
0.1076396182179451, -2.7253994941711426, 1.1986859906942764, 1728074310780824656, 
