e, e_dot, e_int, stamp, 
2.2426992665089998, 0.0, 0.44853985330179996, 1732918088077671328, 
2.2426992665089998, 0.0, 0.44853985330179996, 1732918088172879136, 
2.2426992665089998, 0.0, 0.44853985330179996, 1732918088284978100, 
2.2426992665089998, 0.0, 0.44853985330179996, 1732918088381640000, 
2.2426992665089998, 0.0, 0.44853985330179996, 1732918088478639937, 
2.242670435181172, -9.610442609275793e-05, 0.44853793121327806, 1732918088573334398, 
2.2347444037385813, -0.026516209234728194, 0.4480076070285835, 1732918088684289331, 
2.2247730355794593, -0.059657998672375534, 0.4468125249666141, 1732918088781702363, 
2.2153660935505624, -0.06459436729339647, 0.4449922355245735, 1732918088878793963, 
2.2049283950117546, -0.06614880189234877, 0.44300450160945176, 1732918088989840021, 
2.1958373538779017, -0.0650957989088689, 0.44107545616268123, 1732918089085708893, 
2.186904798832627, -0.06007865393042581, 0.43917803651481885, 1732918089181707852, 
2.1781983716808666, -0.05879660732345027, 0.43739603495942636, 1732918089276760808, 
2.1697392247866345, -0.057218580153307975, 0.4356561596866752, 1732918089373736657, 
2.1594286165028382, -0.0625658505934279, 0.4338244141980226, 1732918089484750514, 
2.150967046954771, -0.0625739261062123, 0.4320089925496163, 1732918089581817777, 
2.142499551561141, -0.05643021647232368, 0.4301930143345833, 1732918089676762078, 
2.134116341496778, -0.05616901819330907, 0.42850552933417935, 1732918089773699781, 
2.1246810864698507, -0.05939488363763493, 0.42675313196851794, 1732918089885825896, 
2.1165196457497637, -0.05865565249004797, 0.42502113824775944, 1732918089981932426, 
2.1087255498339577, -0.053185122119643324, 0.4233284188035714, 1732918090076997059, 
2.0998447639994464, -0.05558293916772428, 0.4216726639722111, 1732918090189084992, 
2.0923822552107194, -0.05447764874412749, 0.4200635046029415, 1732918090285056411, 
2.0850434611909763, -0.0493376760282338, 0.4184846986934095, 1732918090381062076, 
2.0776682201505934, -0.049046783533753434, 0.4170062624368192, 1732918090477156278, 
2.070861439482037, -0.04727340569646484, 0.41557154138824043, 1732918090573899144, 
2.063435029732457, -0.04744396806045437, 0.41413097929100584, 1732918090686091830, 
2.0567532655514236, -0.047027246435377514, 0.41273664898439444, 1732918090781243762, 
2.050450758298874, -0.043280904778610164, 0.411375936905517, 1732918090877639444, 
2.04348293858002, -0.04423442323801208, 0.41004579749535447, 1732918090989906940, 
2.0375514495069758, -0.04299769597299422, 0.40876567642572464, 1732918091085782696, 
2.031777604446267, -0.039017780445842476, 0.40752079950221753, 1732918091181810212, 
2.0265399898400647, -0.03670486555637028, 0.4063912695862205, 1732918091277629447, 
2.020604964184181, -0.03724213420695399, 0.40526150389803417, 1732918091390808908, 
2.01512443396415, -0.03805185291971528, 0.4041512925325597, 1732918091485691481, 
2.0104322117739137, -0.03390917470089091, 0.403077440661483, 1732918091581698082, 
2.0058510909925507, -0.030911143238664767, 0.40209384911537427, 1732918091677679424, 
2.000663652924808, -0.03256186283035293, 0.40112979704608476, 1732918091790330162, 
1.9966039384254033, -0.030823841890491217, 0.4002079121561842, 1732918091885691060, 
1.9922035899536494, -0.028200209903861406, 0.3992980787535907, 1732918091981668558, 
1.988034210744085, -0.028565758937727875, 0.3984561159415425, 1732918092077647148, 
1.984025540090706, -0.02726016620981116, 0.3976175560525627, 1732918092173048714, 
1.9793342640767932, -0.0289998222243056, 0.3967596009941056, 1732918092285769044, 
1.9755414676592793, -0.02828024143808931, 0.3959267514551186, 1732918092381702364, 
1.9717541814908772, -0.02526694195305342, 0.3951086608817967, 1732918092477643138, 
1.9674585572165952, -0.026943034808946848, 0.39431694709111675, 1732918092589910762, 
1.963940459697915, -0.026045739309873788, 0.39354354656035917, 1732918092685711297, 
1.9605178001015353, -0.023135857050199753, 0.3927944544677364, 1732918092781687010, 
1.9567722501771923, -0.023894031735742782, 0.3920820339984428, 1732918092877664251, 
1.952922658528243, -0.02531713857764073, 0.39134751392046474, 1732918092989847441, 
1.9494310431901096, -0.02447068995694209, 0.3906083967930363, 1732918093085926116, 
1.9463180291930873, -0.02201543111718607, 0.3899114487274293, 1732918093181713167, 
1.9429443788945393, -0.02162221431856774, 0.3892462300851824, 1732918093277648459, 
1.9392520947422667, -0.023553114836068662, 0.3885676335219929, 1732918093389464970, 
1.9360608365607839, -0.022945141112518108, 0.3878838206798393, 1732918093485094020, 
1.9327719162805952, -0.021600594872238272, 0.38720565650557637, 1732918093581686411, 
1.9296803026602964, -0.021268446334958096, 0.386567537033445, 1732918093677667607, 
1.9265525030860586, -0.02073137731512187, 0.38593364813513004, 1732918093773848658, 
