e, e_dot, e_int, stamp, 
0.7984706739853259, 0.0027763479002184234, 0.3502062478533184, 
0.8063270042647586, 0.00356198092816169, 0.34359720070234095, 
0.8234459336543826, 0.0052738738671240905, 0.36999211682894034, 
0.7680196738518048, -0.0002740851892836682, 0.35473230800178746, 
0.7758907692110103, 0.0003314224075601668, 0.3856344600610915, 
0.7850631773991116, 0.0010520270367062822, 0.4329040155224876, 
0.7988773708376506, 0.0020820669542965576, 0.4811048303549613, 
0.8075671170549148, 0.00244698718517673, 0.5232836714623627, 
0.817200223550871, 0.002754025328276588, 0.5578359340431169, 
0.6926300023771265, -0.010584067160819943, 0.5901368146179433, 
0.6901839567171794, -0.01161430475475792, 0.6222659828652585, 
0.687716360112121, -0.013572957354226155, 0.6493867048378081, 
0.6881974545831832, -0.007982221926862165, 0.6673242861487216, 
0.5375355524419267, -0.023835521676908354, 0.6548669911200373, 
0.5217594875970655, -0.026330368980204612, 0.6255778046958496, 
0.5008996427132432, -0.029797772812440747, 0.6068266078352221, 
0.49106700756795274, -0.031650010948696204, 0.5731155239267524, 
0.48527951616557363, -0.033192070738529734, 0.5506627582747846, 
0.3067794061345889, -0.03858505962425376, 0.49906499064376114, 
0.27736474322888016, -0.04128192134882992, 0.47642466427605146, 
0.2606081289394917, -0.04271082311726293, 0.423360851296728, 
0.24658313605009508, -0.04416143185330881, 0.3884706887614616, 
0.06669388558218858, -0.047084166685973816, 0.32915884205420526, 
0.03379286415991034, -0.04879666234371551, 0.29356938269743094, 
0.00749334939547075, -0.04934062933177724, 0.238227576544484, 
-0.01379957876116622, -0.05048665863291189, 0.19447964470129403, 
-0.1847974698809216, -0.06700769860464953, 0.1352075569234926, 
-0.2149277791501526, -0.052170718528474144, 0.07226076077471096, 
-0.24582312864728673, -0.05231878718761669, 0.020744175389855728, 
-0.27515302605158276, -0.05357611549910744, -0.028739253302419613, 
-0.40929021757578843, -0.06558733536258834, -0.08830314770560335, 
-0.44636421861537356, -0.051305810419756216, -0.15373406217041416, 
-0.4782704215266962, -0.051206328568660656, -0.19832756792936446, 
-0.5098922808404385, -0.05173856302359092, -0.2495204059721777, 
-0.5422573341339793, -0.0528457755372813, -0.296072766834077, 
-0.6228073385797936, -0.043800986869887204, -0.35410311626678764, 
-0.6501666033106739, -0.04352388241605213, -0.39115571036374286, 
-0.6799036552818162, -0.04340805266345295, -0.4374275932417854, 
-0.7109936989661096, -0.043584067291452686, -0.4740373909440452, 
-0.7225024615426319, -0.03132122439668435, -0.5295458220298173, 
-0.7370944991928012, -0.029073028057742766, -0.546437174923613, 
-0.7569178506381155, -0.027864742911141927, -0.5769952959370515, 
-0.7783938214575691, -0.02685015406171306, -0.5972997905633026, 
-0.7337777750023873, -0.019152044086840802, -0.6378999224455334, 
-0.7408321738575042, -0.011802483527771057, -0.634155431882489, 
-0.7480784418522133, -0.00979118385415394, -0.6526376187000612, 
-0.7590246507831373, -0.007912099550132112, -0.6565851886086014, 
-0.6730392855431648, 0.003795441342294481, -0.6780419205800207, 
-0.6716413215289762, 0.005086114001365572, -0.6558020732037155, 
-0.6701815449261139, 0.006691295426668731, -0.6500050568900355, 
-0.6745276534208114, 0.008239019721730401, -0.6518936979519063, 
-0.5595440914869585, 0.021884972997061058, -0.6415435194131798, 
-0.5516954325543537, 0.018208234244803355, -0.6063261802483412, 
-0.5445463706554612, 0.019628580320204304, -0.593477582838488, 
-0.5438752848700963, 0.020420315698211698, -0.5826076646398712, 
-0.4151796718529869, 0.034384497893015044, -0.5579187583424281, 
-0.4055446270374233, 0.026749465850574156, -0.5078981367375609, 
-0.3956167609302952, 0.027602456059868097, -0.4857224493390422, 
-0.2760379858157425, 0.03941435591103714, -0.46090143077664997, 
-0.2565109993057283, 0.041801665411508315, -0.4192719812292473, 
-0.2437279084492084, 0.031581618303775004, -0.37549654214464706, 
-0.2327354933107533, 0.03189599392436004, -0.3456494529189412, 
-0.11415237267285419, 0.0430393997982607, -0.3118817758738298, 
-0.0963399495470037, 0.04475353353230925, -0.2686005187925562, 
-0.07974972247069556, 0.03354299493822914, -0.22376434161885547, 
-0.06637422371002852, 0.03391704033273948, -0.19483639864479477, 
0.037888581832092816, 0.043350534276238806, -0.15692047025073808, 
0.056729484193306756, 0.033276747000904924, -0.1137780855809712, 
0.07779405737872487, 0.03343050566844531, -0.08140598136005324, 
0.14885446871398317, 0.03925823771631916, -0.04597157282147383, 
0.1666320733647439, 0.03993675666754972, -0.009043695198269284, 
0.19281094565287046, 0.030696331832572466, 0.029038105664401452, 
0.2178472887340515, 0.03141872382810552, 0.05830384692282758, 
0.25647696547981097, 0.03362266879505066, 0.0908235640093702, 
0.27548092638016464, 0.03418551500901933, 0.12161540293300384, 
0.30367294753079577, 0.026578436569870294, 0.1554995439879622, 
0.3041261457067184, 0.024739666151341166, 0.17915078639596158, 
0.3191521133096916, 0.024135805593096672, 0.20391662106709613, 
0.33998783901624385, 0.01911333703022607, 0.2300831781273232, 
0.36369463507274724, 0.019706256170800334, 0.250845380084327, 
0.3288634621369147, 0.013605251648404423, 0.2594899090233399, 
0.33578850106051555, 0.011794121232646407, 0.2744233107347369, 
0.3431170457307443, 0.008664008025093334, 0.282279828159535, 
0.3556611744045611, 0.008018024802439645, 0.2995291021570499, 
0.2837570372102462, -0.001991591032054957, 0.29294829144032186, 
0.28151326133402177, -0.002261288437269665, 0.2934087728961398, 
0.27945727509707524, -0.003969483821261638, 0.29399916877079824, 
0.2792263172561111, -0.006076152176013277, 0.2862583850697926, 
0.19699627222667493, -0.01666983628460723, 0.2724858418112379, 
0.1871691101985802, -0.014169435193833449, 0.2587375202298305, 
0.1716641474542824, -0.016412435360623315, 0.24687286546270462, 
0.16015087095796987, -0.018296617477277444, 0.23285375347407267, 
0.14964744731550134, -0.020601372708905975, 0.2094883565410303, 
